               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.1722,              1.9101,              1.2076,             0.84582,             0.89089,             0.94025,             0.76284,             0.71198,             0.55108,             0.97057,            0.070441,           0.0032843,           0.0032843
                   1,             0.96183,             0.88653,              1.0719,             0.87669,             0.86201,             0.94169,             0.75066,             0.74671,             0.62311,              1.0122,            0.040366,           0.0065423,           0.0065423
                   2,              1.0243,             0.89428,              1.1061,             0.67889,              0.6384,              0.6377,             0.45889,             0.97889,              2.2706,              1.1899,            0.010215,           0.0097245,           0.0097245
                   3,              1.1019,               0.976,              1.1641,             0.72974,             0.72762,             0.77778,             0.56459,             0.94365,              4.6567,              1.2711,           0.0096586,           0.0096586,           0.0096586
                   4,              1.0866,             0.91566,              1.1495,             0.80514,             0.73543,             0.83393,             0.61579,             0.92098,              1.1932,              1.1786,           0.0096586,           0.0096586,           0.0096586
                   5,              1.0626,             0.89165,              1.1469,             0.83461,             0.78496,             0.86336,             0.64407,             0.89336,              1.0179,              1.1425,           0.0095448,           0.0095448,           0.0095448
                   6,               1.045,             0.87278,              1.1435,             0.74262,             0.76496,             0.83457,             0.63063,             0.87778,              1.3874,              1.1857,            0.009431,            0.009431,            0.009431
                   7,              1.0209,             0.82973,               1.133,              0.7471,             0.77087,             0.85502,             0.66735,             0.80196,              1.2712,              1.0722,           0.0093172,           0.0093172,           0.0093172
                   8,              1.0108,             0.81379,              1.1246,             0.84881,             0.81868,             0.87054,             0.66493,             0.82054,              1.0218,              1.0945,           0.0092034,           0.0092034,           0.0092034
                   9,             0.99737,             0.79939,              1.1213,             0.83997,             0.87158,              0.9093,             0.71921,             0.77376,             0.79429,              1.0628,           0.0090897,           0.0090897,           0.0090897
                  10,             0.98659,             0.76726,              1.1141,             0.87634,             0.87794,             0.94488,             0.76542,             0.71154,             0.58194,              1.0189,           0.0089759,           0.0089759,           0.0089759
                  11,             0.96419,              0.7622,              1.1044,              0.9231,             0.86172,             0.95175,             0.77176,             0.70335,             0.59448,               1.008,           0.0088621,           0.0088621,           0.0088621
                  12,             0.95674,             0.73985,              1.1005,             0.85045,              0.7835,             0.89325,             0.71331,             0.75119,             0.79641,               1.043,           0.0087483,           0.0087483,           0.0087483
                  13,             0.94601,             0.73238,               1.099,             0.82417,             0.88807,             0.91801,              0.7452,             0.72859,              0.6258,              1.0379,           0.0086345,           0.0086345,           0.0086345
                  14,             0.93971,              0.7165,              1.0944,             0.91544,              0.8914,             0.95375,             0.79134,             0.67989,             0.53542,              1.0097,           0.0085207,           0.0085207,           0.0085207
                  15,             0.92346,             0.69577,              1.0815,             0.89709,             0.89109,             0.95781,              0.7931,              0.6772,             0.51286,              1.0136,           0.0084069,           0.0084069,           0.0084069
                  16,             0.91542,             0.69089,              1.0735,             0.88572,             0.90625,             0.95098,             0.76291,             0.74965,             0.55795,              1.0374,           0.0082931,           0.0082931,           0.0082931
                  17,              0.9167,             0.68282,              1.0816,             0.92576,              0.8935,             0.95496,             0.77842,             0.70016,             0.48716,               1.026,           0.0081793,           0.0081793,           0.0081793
                  18,             0.90285,             0.66595,              1.0744,             0.92553,             0.90627,             0.96783,             0.80271,             0.66667,             0.44939,             0.99883,           0.0080655,           0.0080655,           0.0080655
                  19,             0.90416,             0.66226,              1.0706,              0.9296,             0.90458,              0.9633,             0.80604,             0.65342,             0.45382,             0.98458,           0.0079517,           0.0079517,           0.0079517
                  20,             0.90004,             0.66243,              1.0715,             0.89218,             0.85148,             0.92793,             0.76745,             0.67367,             0.66525,             0.99462,           0.0078379,           0.0078379,           0.0078379
                  21,             0.88889,             0.64923,              1.0664,             0.91753,             0.90534,             0.95986,             0.79325,             0.69701,             0.45887,              1.0122,           0.0077241,           0.0077241,           0.0077241
                  22,             0.89266,             0.64179,              1.0608,             0.93016,             0.89839,             0.95029,              0.8053,             0.63372,              0.4638,             0.98211,           0.0076103,           0.0076103,           0.0076103
                  23,             0.88343,             0.63987,              1.0699,             0.93315,             0.91371,             0.96625,             0.82195,             0.62274,             0.42043,             0.97283,           0.0074966,           0.0074966,           0.0074966
                  24,             0.87485,             0.62633,              1.0599,             0.90714,             0.89336,              0.9622,             0.79659,             0.68037,              0.4813,              1.0052,           0.0073828,           0.0073828,           0.0073828
                  25,             0.86653,             0.62033,              1.0556,             0.91042,             0.91341,             0.96402,             0.79742,             0.67968,             0.48088,              1.0193,            0.007269,            0.007269,            0.007269
                  26,             0.86168,             0.61449,              1.0563,             0.94225,             0.86062,             0.95411,             0.81067,             0.63005,              0.5115,             0.99146,           0.0071552,           0.0071552,           0.0071552
                  27,             0.86385,             0.60883,              1.0569,              0.9394,              0.9149,             0.96977,             0.82429,             0.65641,             0.41298,             0.99543,           0.0070414,           0.0070414,           0.0070414
                  28,             0.85085,             0.60869,              1.0564,             0.92055,             0.92258,              0.9728,             0.81634,             0.65873,             0.41315,              0.9909,           0.0069276,           0.0069276,           0.0069276
                  29,             0.86461,             0.60749,              1.0548,             0.93059,             0.91418,             0.96672,             0.80943,             0.65966,             0.41095,              1.0002,           0.0068138,           0.0068138,           0.0068138
                  30,             0.85079,             0.59153,              1.0433,             0.94973,             0.91939,             0.97543,              0.8363,             0.62958,             0.38684,             0.96721,              0.0067,              0.0067,              0.0067
                  31,             0.84545,             0.58445,              1.0428,             0.92977,             0.91666,             0.96507,             0.82118,             0.62686,             0.43832,             0.97805,           0.0065862,           0.0065862,           0.0065862
                  32,             0.83637,             0.57791,              1.0486,             0.93249,             0.91436,             0.97248,             0.82347,             0.64489,             0.40945,             0.98596,           0.0064724,           0.0064724,           0.0064724
                  33,             0.84225,             0.57971,              1.0444,             0.91951,             0.91429,             0.96368,             0.83035,             0.60721,             0.41022,             0.96953,           0.0063586,           0.0063586,           0.0063586
                  34,             0.83685,             0.56965,              1.0374,             0.91378,             0.93287,              0.9707,              0.8305,             0.63073,             0.39923,             0.97645,           0.0062448,           0.0062448,           0.0062448
                  35,              0.8256,             0.56085,               1.039,             0.89011,             0.92966,             0.96196,             0.81456,             0.64499,             0.43207,             0.99624,            0.006131,            0.006131,            0.006131
                  36,             0.82432,             0.55953,               1.034,             0.94594,             0.92281,             0.97598,              0.8313,             0.64108,             0.38301,             0.98082,           0.0060172,           0.0060172,           0.0060172
                  37,             0.82495,              0.5575,              1.0322,             0.91559,             0.93076,             0.96717,             0.82944,             0.61306,             0.40011,             0.96808,           0.0059034,           0.0059034,           0.0059034
                  38,             0.81523,             0.55042,              1.0286,             0.94233,             0.92358,             0.97201,             0.82858,             0.63848,             0.39249,             0.97823,           0.0057897,           0.0057897,           0.0057897
                  39,             0.81783,             0.54861,              1.0312,             0.95488,             0.92607,             0.97402,             0.84461,             0.60876,             0.37579,             0.96311,           0.0056759,           0.0056759,           0.0056759
                  40,              0.8138,             0.54366,                1.03,              0.9293,             0.93871,             0.97575,             0.83119,             0.62392,             0.38551,             0.96352,           0.0055621,           0.0055621,           0.0055621
                  41,             0.81423,             0.54031,              1.0207,             0.94429,             0.91231,             0.96853,              0.8268,              0.6235,             0.40446,             0.96034,           0.0054483,           0.0054483,           0.0054483
                  42,             0.80181,             0.53843,              1.0275,              0.9353,             0.92324,              0.9681,             0.83063,             0.63055,             0.39851,             0.97761,           0.0053345,           0.0053345,           0.0053345
                  43,             0.79679,             0.52071,              1.0222,              0.9275,             0.92803,             0.97504,              0.8389,             0.60581,             0.39713,             0.95131,           0.0052207,           0.0052207,           0.0052207
