               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.3532,              2.9694,              1.3723,             0.32114,             0.67703,             0.38006,             0.29176,             0.79419,              2.0362,              1.1681,              0.0874,              0.0014,              0.0014
                   1,              1.0551,              1.4731,              1.1854,             0.62128,             0.79421,             0.75078,             0.55098,             0.74324,              1.0219,              1.1094,            0.073881,           0.0028806,           0.0028806
                   2,             0.89712,              1.1238,              1.0744,             0.58193,             0.82558,             0.80061,             0.64232,             0.65217,             0.97616,              1.0457,            0.060341,           0.0043411,           0.0043411
                   3,             0.89182,             0.97104,              1.0602,              0.7242,              0.7715,             0.82212,             0.64326,             0.73271,             0.87607,              1.1011,            0.046782,           0.0057816,           0.0057816
                   4,             0.90321,             0.96033,               1.072,             0.78518,             0.78474,             0.84246,             0.65462,             0.78263,             0.95054,              1.1454,            0.033202,            0.007202,            0.007202
                   5,              0.9616,              0.9276,               1.082,             0.83766,              0.7697,              0.8677,             0.67309,             0.75439,             0.85483,              1.1195,            0.019602,           0.0086023,           0.0086023
                   6,             0.98103,             0.94153,              1.0879,             0.70644,             0.74341,             0.78681,             0.53616,              1.0353,              2.4416,              1.4017,           0.0095986,           0.0095986,           0.0095986
                   7,             0.99295,             0.98879,              1.1162,             0.65423,             0.64896,             0.65474,             0.48574,             0.93015,              2.5174,              1.3094,           0.0095986,           0.0095986,           0.0095986
                   8,              1.0067,             0.96343,              1.1277,             0.72597,              0.6859,             0.74438,             0.53173,             0.97032,              2.4909,              1.3269,           0.0095318,           0.0095318,           0.0095318
                   9,             0.99041,             0.91895,              1.1236,              0.6931,              0.5605,             0.63524,             0.40813,              1.1437,              2.8758,              1.5237,           0.0094649,           0.0094649,           0.0094649
                  10,               1.005,             0.94894,              1.1222,             0.67957,             0.56671,              0.6145,             0.41314,              1.0908,              2.8253,              1.5139,            0.009398,            0.009398,            0.009398
                  11,             0.99265,             0.92951,               1.125,              0.7764,             0.66392,             0.77448,             0.56224,             0.93152,              1.6923,              1.3009,           0.0093311,           0.0093311,           0.0093311
                  12,               0.992,             0.90928,              1.1361,             0.69358,             0.65396,             0.69932,             0.47314,              1.0316,              2.8921,               1.414,           0.0092642,           0.0092642,           0.0092642
                  13,             0.97274,             0.88969,              1.1337,             0.69742,             0.73139,             0.75842,             0.51347,             0.98369,              2.3535,              1.3687,           0.0091973,           0.0091973,           0.0091973
                  14,             0.96391,             0.87175,              1.1121,              0.6596,             0.60744,             0.66747,              0.4472,              1.0205,              2.3255,              1.4231,           0.0091304,           0.0091304,           0.0091304
                  15,             0.95925,             0.87598,              1.1171,             0.70068,              0.6503,             0.70335,             0.49103,             0.94596,              2.1126,              1.3141,           0.0090635,           0.0090635,           0.0090635
                  16,             0.96776,             0.83867,              1.1156,             0.79872,             0.76139,             0.81661,             0.60531,             0.83628,              1.0427,              1.2032,           0.0089966,           0.0089966,           0.0089966
                  17,             0.92607,             0.84006,              1.1047,             0.79793,             0.73729,              0.8151,             0.62042,             0.81397,              1.0537,              1.1983,           0.0089297,           0.0089297,           0.0089297
                  18,             0.94324,             0.82986,              1.0992,             0.77352,             0.73772,             0.79439,             0.57535,             0.87975,              1.1439,              1.2433,           0.0088628,           0.0088628,           0.0088628
                  19,             0.93302,             0.82611,               1.105,             0.76427,             0.68324,             0.81087,             0.58172,             0.91455,              1.7776,              1.2727,           0.0087959,           0.0087959,           0.0087959
                  20,             0.92322,             0.79551,              1.0855,             0.82905,             0.71098,             0.81103,             0.61978,             0.83948,              1.2571,              1.1862,           0.0087291,           0.0087291,           0.0087291
                  21,             0.89761,             0.79654,              1.0839,              0.7642,             0.76449,             0.80632,             0.61375,             0.79075,              1.1981,               1.162,           0.0086622,           0.0086622,           0.0086622
                  22,             0.88348,             0.77765,              1.0754,             0.82133,             0.76896,             0.85982,             0.66888,             0.77856,              0.8232,               1.167,           0.0085953,           0.0085953,           0.0085953
                  23,             0.93227,             0.79371,              1.1036,             0.77477,             0.78637,             0.83088,             0.62397,             0.84797,             0.99375,              1.2133,           0.0085284,           0.0085284,           0.0085284
                  24,             0.88594,             0.77059,              1.0831,             0.82673,               0.716,             0.83224,             0.64379,             0.77884,             0.97935,              1.1703,           0.0084615,           0.0084615,           0.0084615
                  25,             0.88773,              0.7503,              1.0841,             0.74682,             0.67931,             0.77186,             0.59262,             0.87466,              1.0656,              1.1944,           0.0083946,           0.0083946,           0.0083946
                  26,             0.87973,             0.74063,              1.0702,              0.7835,             0.72869,              0.8386,             0.63085,             0.82302,             0.99783,              1.1936,           0.0083277,           0.0083277,           0.0083277
                  27,             0.88399,             0.75021,              1.0811,             0.78963,              0.7964,             0.84321,             0.64941,             0.79314,             0.84576,              1.1781,           0.0082608,           0.0082608,           0.0082608
                  28,             0.87519,             0.73745,              1.0819,             0.81198,              0.8017,             0.87259,             0.68651,             0.77157,               0.804,              1.1495,           0.0081939,           0.0081939,           0.0081939
                  29,             0.86538,             0.73051,              1.0707,             0.84035,             0.81869,              0.8795,             0.69541,             0.76935,             0.91422,              1.1348,            0.008127,            0.008127,            0.008127
                  30,              0.8509,             0.72673,              1.0717,             0.79809,             0.80809,             0.84368,             0.64717,             0.78773,             0.86686,               1.176,           0.0080601,           0.0080601,           0.0080601
                  31,             0.84338,             0.71332,              1.0669,             0.75082,             0.73856,             0.77442,             0.61645,             0.70233,             0.99809,              1.1056,           0.0079932,           0.0079932,           0.0079932
                  32,             0.83903,             0.70732,              1.0563,             0.76286,             0.75874,             0.82092,             0.64657,             0.73639,             0.85289,              1.1369,           0.0079264,           0.0079264,           0.0079264
                  33,             0.84253,             0.71251,              1.0641,             0.84956,             0.82052,             0.88215,             0.69963,             0.74274,             0.67964,              1.1283,           0.0078595,           0.0078595,           0.0078595
                  34,             0.83334,             0.70607,              1.0641,              0.8145,             0.78767,             0.86605,             0.69564,             0.71974,              0.7117,              1.1117,           0.0077926,           0.0077926,           0.0077926
                  35,             0.82668,             0.67688,              1.0439,             0.77909,             0.74071,             0.82865,             0.64671,             0.75256,             0.82146,              1.1463,           0.0077257,           0.0077257,           0.0077257
                  36,             0.85178,             0.69835,               1.069,             0.84341,             0.80148,              0.8599,             0.67008,             0.76921,             0.75536,               1.147,           0.0076588,           0.0076588,           0.0076588
                  37,             0.83946,             0.68557,              1.0601,             0.79707,             0.87491,             0.89175,             0.71307,             0.70741,             0.65852,              1.1044,           0.0075919,           0.0075919,           0.0075919
                  38,             0.82711,             0.68496,              1.0576,             0.86225,             0.81586,             0.89385,             0.71432,             0.73867,               0.653,              1.1532,            0.007525,            0.007525,            0.007525
                  39,             0.82109,             0.66481,              1.0521,             0.88181,             0.82122,             0.89006,             0.71819,             0.70457,             0.66329,              1.1102,           0.0074581,           0.0074581,           0.0074581
                  40,             0.80971,             0.65665,              1.0384,             0.86582,             0.80616,             0.88904,             0.70929,              0.7306,             0.62544,              1.1186,           0.0073912,           0.0073912,           0.0073912
                  41,             0.81302,             0.65082,              1.0457,             0.82801,             0.80651,             0.85744,              0.6745,             0.75686,             0.72577,              1.1449,           0.0073243,           0.0073243,           0.0073243
                  42,             0.81981,              0.6671,              1.0478,             0.85486,             0.83831,             0.88523,             0.72067,             0.71007,             0.62828,              1.1135,           0.0072574,           0.0072574,           0.0072574
                  43,             0.79771,             0.64614,              1.0406,              0.7965,             0.84106,             0.89035,             0.73131,             0.69324,             0.59908,              1.0949,           0.0071905,           0.0071905,           0.0071905
                  44,              0.7931,             0.65566,              1.0489,             0.84478,             0.85557,             0.89379,             0.71677,             0.73356,             0.63312,              1.1473,           0.0071236,           0.0071236,           0.0071236
