               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.4056,              3.5083,              1.3502,             0.35123,             0.69404,             0.35318,             0.26094,             0.80995,              1.8479,               1.145,              0.0874,              0.0014,              0.0014
                   1,              1.0774,              1.6133,              1.1672,             0.55731,             0.79663,             0.69372,             0.51364,             0.71909,              1.2057,              1.0875,            0.073881,           0.0028806,           0.0028806
                   2,             0.91075,              1.1795,              1.0756,             0.70315,             0.76278,             0.82886,             0.64471,             0.69807,             0.97162,              1.0829,            0.060341,           0.0043411,           0.0043411
                   3,             0.91245,             0.99264,              1.0628,             0.69188,             0.81359,             0.83203,             0.63641,             0.70559,             0.90272,              1.0733,            0.046782,           0.0057816,           0.0057816
                   4,             0.90702,             0.98749,              1.0617,             0.76709,              0.7323,             0.82804,             0.62862,             0.74072,              1.0075,              1.0949,            0.033202,            0.007202,            0.007202
                   5,             0.93519,             0.93847,              1.0862,             0.76534,             0.79529,             0.82294,             0.62286,             0.78276,              1.0849,              1.1011,            0.019602,           0.0086023,           0.0086023
                   6,             0.99856,             0.95227,              1.0969,             0.69716,              0.6851,             0.74928,             0.52357,             0.93438,              1.8476,              1.2735,           0.0095986,           0.0095986,           0.0095986
                   7,              1.0115,             0.98287,              1.1342,             0.62019,             0.64932,             0.66615,             0.44525,               1.027,              2.3142,              1.3917,           0.0095986,           0.0095986,           0.0095986
                   8,             0.99517,             0.98751,               1.135,             0.66983,             0.65408,             0.70034,             0.48983,             0.95375,              1.7067,               1.328,           0.0095318,           0.0095318,           0.0095318
                   9,              1.0168,             0.93857,              1.1365,              0.7116,             0.66334,             0.70552,               0.459,              1.0302,              2.8225,              1.3922,           0.0094649,           0.0094649,           0.0094649
                  10,             0.99936,             0.94414,              1.1199,             0.76994,             0.64045,              0.7217,             0.50439,             0.98635,              1.9035,              1.4138,            0.009398,            0.009398,            0.009398
                  11,             0.98363,             0.90833,              1.1211,             0.75419,             0.65028,             0.74887,             0.52793,             0.96955,              1.4517,              1.3494,           0.0093311,           0.0093311,           0.0093311
                  12,             0.99458,             0.89868,              1.1376,             0.76576,              0.7061,             0.78178,             0.58024,             0.85296,              1.8173,              1.2379,           0.0092642,           0.0092642,           0.0092642
                  13,             0.97596,             0.89097,              1.1342,             0.70855,             0.64404,             0.69816,             0.49213,             0.95443,              2.5163,              1.3311,           0.0091973,           0.0091973,           0.0091973
                  14,             0.96564,             0.87684,              1.1108,              0.7062,             0.67097,             0.70001,             0.48932,             0.96075,              1.4001,              1.3952,           0.0091304,           0.0091304,           0.0091304
                  15,             0.94852,             0.87331,              1.1152,             0.72841,             0.67983,             0.76535,              0.5751,              0.8239,              1.5115,              1.2114,           0.0090635,           0.0090635,           0.0090635
                  16,             0.97285,             0.84028,              1.1173,             0.72939,             0.69165,             0.77094,             0.55002,             0.93544,              1.9913,              1.3011,           0.0089966,           0.0089966,           0.0089966
                  17,             0.92704,             0.82628,              1.1045,             0.79999,             0.68993,             0.78028,             0.58568,             0.83244,               1.306,              1.2127,           0.0089297,           0.0089297,           0.0089297
                  18,             0.94416,             0.82595,              1.0969,             0.80882,             0.79947,             0.85663,             0.65281,             0.83972,              0.8565,              1.1855,           0.0088628,           0.0088628,           0.0088628
                  19,             0.93269,             0.83033,              1.0985,             0.75279,             0.69115,             0.75968,             0.54689,             0.89436,              1.3188,              1.2443,           0.0087959,           0.0087959,           0.0087959
                  20,             0.92037,             0.80151,              1.0806,             0.80376,             0.72689,             0.82487,             0.64617,             0.76773,              0.9444,              1.1536,           0.0087291,           0.0087291,           0.0087291
                  21,             0.89831,             0.80965,              1.0847,             0.78139,             0.66093,             0.74767,             0.55455,             0.88416,              1.2512,              1.2336,           0.0086622,           0.0086622,           0.0086622
                  22,             0.88109,             0.77398,              1.0755,             0.82072,             0.79975,             0.84929,             0.61542,             0.90828,             0.90864,               1.276,           0.0085953,           0.0085953,           0.0085953
                  23,             0.93005,              0.8032,               1.093,             0.76919,             0.76184,             0.79326,             0.58142,             0.84966,              1.2187,              1.2391,           0.0085284,           0.0085284,           0.0085284
                  24,             0.88714,             0.76054,              1.0778,              0.7649,             0.75431,             0.82198,             0.61091,             0.85466,             0.93703,              1.2446,           0.0084615,           0.0084615,           0.0084615
                  25,             0.89557,              0.7545,              1.0827,             0.83037,             0.76028,             0.84649,             0.63642,             0.85964,             0.96666,              1.2092,           0.0083946,           0.0083946,           0.0083946
                  26,              0.8768,             0.74847,              1.0663,             0.81235,              0.7857,             0.84072,             0.63587,             0.79773,             0.85776,              1.1549,           0.0083277,           0.0083277,           0.0083277
                  27,             0.87732,             0.74406,              1.0762,             0.85161,             0.83646,             0.87234,             0.67138,             0.79858,             0.69814,              1.1694,           0.0082608,           0.0082608,           0.0082608
                  28,             0.87885,             0.75356,              1.0816,             0.76972,             0.79436,             0.83182,             0.64949,              0.7883,             0.79251,              1.1706,           0.0081939,           0.0081939,           0.0081939
                  29,             0.86155,             0.74104,              1.0669,             0.81474,              0.7875,             0.86926,             0.68482,             0.75948,             0.73363,                1.15,            0.008127,            0.008127,            0.008127
                  30,             0.85499,             0.73524,              1.0707,              0.7985,             0.84296,             0.88001,             0.70201,             0.73442,             0.75459,              1.1281,           0.0080601,           0.0080601,           0.0080601
                  31,             0.84561,             0.70629,              1.0688,             0.78002,              0.7779,             0.80333,             0.63298,             0.73965,              1.0218,              1.1241,           0.0079932,           0.0079932,           0.0079932
                  32,              0.8369,             0.70494,              1.0548,             0.80829,              0.7982,             0.86578,             0.69273,             0.73885,              0.9129,              1.1261,           0.0079264,           0.0079264,           0.0079264
                  33,             0.83979,             0.71696,              1.0634,             0.84427,             0.81995,             0.87514,             0.68902,             0.76288,             0.70463,              1.1566,           0.0078595,           0.0078595,           0.0078595
                  34,             0.83255,             0.70898,              1.0604,             0.82492,             0.77012,             0.87027,             0.68739,             0.73776,              0.7211,              1.1489,           0.0077926,           0.0077926,           0.0077926
                  35,             0.81358,             0.68237,              1.0413,             0.82464,             0.75884,              0.8328,             0.66339,             0.72297,             0.77151,              1.1278,           0.0077257,           0.0077257,           0.0077257
                  36,             0.84089,             0.70167,              1.0655,             0.85805,              0.8496,             0.88977,             0.69261,             0.77606,             0.68372,              1.1845,           0.0076588,           0.0076588,           0.0076588
                  37,             0.84105,             0.69455,              1.0601,             0.81644,             0.79618,             0.85454,             0.67686,             0.74161,             0.75278,              1.1567,           0.0075919,           0.0075919,           0.0075919
                  38,             0.82239,             0.68658,              1.0569,             0.85976,             0.81386,             0.87108,             0.69369,             0.75871,             0.71414,               1.164,            0.007525,            0.007525,            0.007525
                  39,             0.82317,                0.67,              1.0492,             0.86189,             0.81701,             0.88558,             0.71543,             0.71663,             0.65605,              1.1292,           0.0074581,           0.0074581,           0.0074581
                  40,              0.8174,             0.65185,              1.0333,             0.84874,             0.80233,             0.88089,             0.69448,             0.74562,             0.65811,              1.1335,           0.0073912,           0.0073912,           0.0073912
                  41,             0.81281,              0.6605,               1.041,             0.86349,             0.82263,             0.86807,              0.6968,             0.71996,             0.67952,              1.1161,           0.0073243,           0.0073243,           0.0073243
                  42,             0.82121,             0.66901,               1.043,             0.82821,             0.85203,             0.89148,             0.70895,             0.73651,             0.64464,              1.1149,           0.0072574,           0.0072574,           0.0072574
