               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.1382,               1.571,              1.2179,             0.82528,             0.89645,             0.92391,             0.76364,             0.67525,             0.54526,             0.96808,            0.070441,           0.0032843,           0.0032843
                   1,             0.95758,              0.8106,              1.0754,             0.87171,             0.85926,             0.93546,             0.72007,             0.84168,             0.58652,              1.0523,             0.04031,           0.0064866,           0.0064866
                   2,              1.0218,             0.82739,              1.1068,             0.83786,             0.80273,             0.87401,             0.66111,             0.88282,              1.7596,              1.1539,            0.010047,           0.0095569,           0.0095569
                   3,              1.1083,             0.90453,              1.1643,             0.74123,             0.56104,             0.64913,             0.47102,              1.0455,               4.721,              1.3738,            0.009406,            0.009406,            0.009406
                   4,              1.0808,             0.85218,              1.1511,             0.86539,             0.83045,             0.90105,             0.69521,             0.86088,             0.92778,              1.1265,            0.009406,            0.009406,            0.009406
                   5,              1.0613,             0.81827,              1.1461,             0.82788,             0.80765,             0.89046,             0.67882,             0.84601,             0.84098,              1.0883,            0.009208,            0.009208,            0.009208
                   6,              1.0467,              0.8111,              1.1429,             0.85367,             0.80867,             0.89961,             0.65862,             0.99382,              1.2014,              1.2685,             0.00901,             0.00901,             0.00901
                   7,              1.0177,               0.765,              1.1311,             0.87205,             0.83763,             0.90736,             0.71451,             0.78451,             0.72149,              1.0802,            0.008812,            0.008812,            0.008812
                   8,              1.0086,             0.74803,              1.1225,             0.92391,             0.87708,              0.9566,             0.75386,             0.79615,             0.54572,              1.0618,            0.008614,            0.008614,            0.008614
                   9,             0.99616,             0.74238,              1.1188,             0.88357,             0.81006,             0.90396,             0.73195,             0.77135,             0.83578,              1.0745,            0.008416,            0.008416,            0.008416
                  10,             0.97625,             0.70662,              1.1121,             0.90844,             0.89589,             0.94443,             0.76063,             0.74322,             0.54105,               1.061,            0.008218,            0.008218,            0.008218
                  11,             0.95748,              0.7004,              1.1014,             0.93162,             0.88662,             0.95648,             0.78449,             0.69572,             0.63272,              1.0113,             0.00802,             0.00802,             0.00802
                  12,                0.95,             0.68365,              1.0966,             0.90869,             0.90742,             0.95971,             0.76354,             0.75525,             0.52746,              1.0307,            0.007822,            0.007822,            0.007822
                  13,             0.93619,             0.67419,              1.0912,             0.86643,             0.87902,             0.92933,             0.73981,             0.78092,              0.6545,              1.0539,            0.007624,            0.007624,            0.007624
                  14,             0.92817,               0.656,               1.085,             0.92812,             0.90827,             0.96405,             0.79415,             0.70022,             0.46184,              1.0067,            0.007426,            0.007426,            0.007426
