               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.2571,              1.9997,              1.4016,             0.54027,              0.7435,              0.6496,             0.46311,             0.82594,              1.1524,              1.1602,            0.070441,           0.0032843,           0.0032843
                   1,              1.0632,              1.2709,              1.2427,              0.7541,              0.7209,             0.80401,             0.59257,             0.84467,               1.052,              1.1733,            0.040388,           0.0065644,           0.0065644
                   2,              1.0854,              1.1785,              1.2614,             0.69831,             0.67284,             0.76395,             0.53246,              1.0017,              1.1941,              1.2978,            0.010281,           0.0097908,           0.0097908
                   3,              1.1519,              1.1918,               1.285,             0.76556,             0.75687,             0.80804,             0.52592,              1.0311,               1.271,              1.3332,           0.0097585,           0.0097585,           0.0097585
                   4,              1.1361,              1.0744,              1.2897,             0.86834,             0.77267,             0.85952,             0.60842,             0.98425,             0.80003,              1.3054,           0.0097585,           0.0097585,           0.0097585
                   5,              1.1351,              1.0736,              1.3033,             0.80905,             0.75062,             0.83622,             0.58694,             0.97062,             0.93628,              1.3009,            0.009678,            0.009678,            0.009678
                   6,              1.1404,               1.052,              1.2983,             0.83458,             0.71802,             0.84693,             0.59126,             0.98942,             0.89798,              1.3111,           0.0095976,           0.0095976,           0.0095976
                   7,              1.1131,              0.9971,              1.2886,             0.83356,              0.7952,             0.86838,             0.62821,              0.9322,             0.76162,               1.218,           0.0095171,           0.0095171,           0.0095171
                   8,              1.1186,              1.0169,               1.287,             0.85922,             0.77815,             0.87005,             0.62614,             0.94309,             0.76934,              1.2987,           0.0094366,           0.0094366,           0.0094366
                   9,              1.1036,             0.99576,              1.2739,              0.8037,             0.77357,             0.85438,             0.59852,             0.97525,             0.87896,              1.2798,           0.0093561,           0.0093561,           0.0093561
                  10,              1.0856,             0.97155,              1.2748,             0.82613,             0.80248,              0.8756,             0.62618,             0.96231,             0.73776,              1.2605,           0.0092756,           0.0092756,           0.0092756
                  11,               1.065,             0.95143,              1.2547,             0.86375,             0.80686,             0.89531,             0.64687,               0.926,             0.68188,              1.2178,           0.0091951,           0.0091951,           0.0091951
                  12,              1.0801,             0.96023,               1.269,             0.86965,             0.82988,             0.90101,             0.65516,             0.88157,              0.6771,              1.1916,           0.0091146,           0.0091146,           0.0091146
                  13,              1.0697,             0.93431,              1.2522,             0.85478,             0.79343,             0.87263,             0.63741,             0.89327,             0.75545,               1.214,           0.0090341,           0.0090341,           0.0090341
                  14,              1.0548,             0.92567,              1.2409,             0.88829,             0.75887,              0.8811,              0.6433,             0.91883,             0.72973,              1.2043,           0.0089537,           0.0089537,           0.0089537
                  15,              1.0575,             0.89727,              1.2365,              0.8599,              0.8385,             0.90044,             0.66774,             0.86832,             0.64236,              1.1862,           0.0088732,           0.0088732,           0.0088732
                  16,              1.0435,             0.90052,              1.2427,             0.87183,             0.81538,             0.90294,             0.65182,             0.91136,             0.66828,              1.2417,           0.0087927,           0.0087927,           0.0087927
                  17,              1.0375,             0.87429,              1.2244,             0.86683,             0.81335,             0.88959,             0.63785,             0.91885,             0.69345,              1.2361,           0.0087122,           0.0087122,           0.0087122
                  18,              1.0192,             0.87504,              1.2347,               0.854,              0.8126,             0.88578,             0.65972,             0.87206,             0.64721,              1.1615,           0.0086317,           0.0086317,           0.0086317
                  19,              1.0134,              0.8519,              1.2182,             0.87736,             0.83568,             0.90063,             0.67252,             0.86635,             0.63919,              1.1829,           0.0085512,           0.0085512,           0.0085512
                  20,              0.9946,             0.82872,               1.205,              0.8989,             0.77956,             0.89857,             0.66769,             0.86963,             0.65789,              1.2143,           0.0084707,           0.0084707,           0.0084707
                  21,              0.9864,             0.81855,              1.2037,             0.89312,             0.81707,             0.91119,             0.67773,             0.86018,             0.62713,              1.2034,           0.0083902,           0.0083902,           0.0083902
                  22,              1.0123,             0.84711,              1.2245,             0.85642,               0.831,             0.88863,             0.65916,             0.87544,             0.70422,              1.2203,           0.0083098,           0.0083098,           0.0083098
                  23,             0.99522,             0.83237,              1.2172,             0.88989,             0.78507,               0.895,             0.67067,             0.87987,             0.65401,              1.2008,           0.0082293,           0.0082293,           0.0082293
                  24,             0.99225,             0.81178,              1.2176,             0.85938,             0.83984,             0.90644,             0.67086,             0.86782,             0.62252,              1.2107,           0.0081488,           0.0081488,           0.0081488
                  25,             0.98205,             0.80296,              1.1972,             0.86964,             0.82883,             0.90798,             0.67741,             0.85394,             0.63966,              1.1553,           0.0080683,           0.0080683,           0.0080683
                  26,             0.98634,              0.8316,              1.2075,             0.87325,             0.82154,             0.90148,             0.67279,             0.84726,             0.66317,              1.1711,           0.0079878,           0.0079878,           0.0079878
                  27,             0.96088,             0.79057,              1.1927,             0.86714,             0.82179,             0.89655,             0.66526,             0.85874,             0.62059,              1.1932,           0.0079073,           0.0079073,           0.0079073
                  28,             0.95699,             0.79058,              1.1964,             0.90129,             0.81178,             0.91267,             0.68979,             0.83485,             0.60247,              1.1726,           0.0078268,           0.0078268,           0.0078268
                  29,             0.94907,             0.78156,              1.1985,             0.86794,             0.85085,              0.9178,             0.69553,             0.83766,              0.6034,              1.1612,           0.0077463,           0.0077463,           0.0077463
                  30,             0.93355,             0.76187,              1.1873,             0.88882,             0.85015,             0.91953,             0.70166,             0.83448,             0.56852,              1.1711,           0.0076659,           0.0076659,           0.0076659
                  31,             0.93738,             0.76101,                1.18,              0.8614,             0.86725,             0.91429,             0.67538,             0.84711,              0.6268,              1.1758,           0.0075854,           0.0075854,           0.0075854
                  32,             0.91878,              0.7434,              1.1718,             0.86569,             0.86322,             0.91323,              0.6949,              0.8363,             0.58345,              1.1606,           0.0075049,           0.0075049,           0.0075049
                  33,             0.91817,             0.71274,              1.1575,             0.89337,             0.85094,             0.91339,             0.69387,             0.84763,             0.57048,               1.164,           0.0074244,           0.0074244,           0.0074244
                  34,             0.92439,              0.7561,              1.1756,             0.87771,             0.85734,             0.92229,             0.70532,             0.83041,             0.56003,              1.1668,           0.0073439,           0.0073439,           0.0073439
                  35,             0.91717,             0.72906,              1.1656,             0.92094,             0.82439,             0.91257,             0.68725,             0.84972,              0.5688,              1.1966,           0.0072634,           0.0072634,           0.0072634
