               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.1703,              1.6605,              1.2196,              0.8367,             0.85179,             0.90586,             0.74124,             0.68624,              0.5856,             0.96683,            0.070441,           0.0032843,           0.0032843
                   1,             0.96206,             0.80422,              1.0803,             0.80163,             0.83955,             0.91539,             0.74235,             0.71695,             0.70188,               1.004,             0.04031,           0.0064866,           0.0064866
                   2,              1.0205,             0.82918,              1.1125,               0.742,             0.75217,             0.77058,             0.56748,             0.89108,              2.8588,              1.1458,            0.010047,           0.0095569,           0.0095569
                   3,              1.1023,             0.89967,              1.1655,             0.53922,             0.40681,             0.34933,             0.19277,              1.7116,              11.679,              2.0711,            0.009406,            0.009406,            0.009406
                   4,               1.083,             0.85326,               1.159,             0.83489,             0.81398,             0.88264,             0.65507,             0.91337,              1.1806,              1.1726,            0.009406,            0.009406,            0.009406
                   5,              1.0559,              0.8151,              1.1475,             0.87369,             0.82285,             0.91276,             0.71032,             0.81044,             0.90154,              1.0904,            0.009208,            0.009208,            0.009208
                   6,              1.0484,             0.81232,              1.1479,             0.90176,             0.81659,             0.91207,             0.69917,             0.85571,             0.84868,               1.131,             0.00901,             0.00901,             0.00901
                   7,              1.0143,             0.76857,              1.1339,             0.90071,             0.84939,             0.90971,             0.70942,             0.77959,               1.284,              1.0822,            0.008812,            0.008812,            0.008812
                   8,              1.0064,             0.73953,              1.1237,             0.91593,             0.89196,             0.94922,             0.75566,             0.75211,             0.60332,              1.0579,            0.008614,            0.008614,            0.008614
                   9,             0.99493,             0.74364,              1.1203,             0.93098,             0.90426,             0.96306,             0.78143,             0.74109,             0.50313,              1.0239,            0.008416,            0.008416,            0.008416
                  10,             0.97378,             0.70334,              1.1082,             0.80805,             0.82426,             0.87616,             0.70023,             0.74031,             0.67739,              1.0466,            0.008218,            0.008218,            0.008218
                  11,             0.95539,             0.69552,              1.1013,             0.90326,             0.89353,             0.95349,             0.77518,             0.71634,             0.51948,              1.0096,             0.00802,             0.00802,             0.00802
                  12,              0.9499,             0.68988,              1.1042,             0.92676,             0.88223,             0.95243,             0.78659,             0.69436,             0.50188,              1.0068,            0.007822,            0.007822,            0.007822
                  13,             0.93719,             0.66873,              1.0916,              0.8755,             0.91283,             0.95613,             0.79044,              0.6976,             0.49252,              1.0069,            0.007624,            0.007624,            0.007624
