               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.7357,              3.8029,              1.4241,             0.16688,            0.071068,            0.074859,            0.052434,             0.99859,              3.4553,               1.152,              0.0973,              0.0003,              0.0003
                   1,              1.7426,              3.7981,              1.4299,             0.12778,             0.15126,            0.062149,            0.042968,              1.0071,              3.4606,              1.1569,            0.093694,          0.00069403,          0.00069403
                   2,              1.7179,              3.6237,              1.4262,             0.29634,              0.3029,             0.20792,             0.14016,              1.0711,              2.3109,               1.219,            0.090081,           0.0010812,           0.0010812
                   3,              1.5266,              2.3621,              1.3599,             0.28701,             0.54641,             0.29393,             0.18395,              1.0731,              2.2052,              1.2311,            0.086462,           0.0014616,           0.0014616
                   4,              1.4111,              1.6804,              1.2901,             0.48355,             0.52948,             0.46797,             0.32531,             0.95179,               2.222,              1.1782,            0.082835,           0.0018351,           0.0018351
                   5,              1.2634,              1.4565,              1.2195,             0.54349,             0.60442,               0.593,              0.4247,             0.90191,              1.9403,              1.1582,            0.079202,           0.0022019,           0.0022019
                   6,              1.1518,              1.3466,              1.1574,              0.6494,             0.61995,             0.65977,             0.47407,             0.88844,              1.7893,              1.1405,            0.075562,           0.0025617,           0.0025617
                   7,              1.1194,              1.2749,              1.1298,             0.49961,             0.68953,             0.68618,             0.48696,             0.84431,              1.6749,               1.118,            0.071915,           0.0029148,           0.0029148
                   8,              1.0827,               1.153,              1.1164,             0.47166,             0.72286,             0.68608,             0.49173,             0.83084,              1.4896,              1.1049,            0.068261,            0.003261,            0.003261
                   9,              1.0891,              1.1008,              1.0975,             0.63064,             0.72127,             0.76326,             0.52836,             0.90634,              1.0928,              1.1246,              0.0646,           0.0036004,           0.0036004
                  10,              1.0966,              1.0284,              1.0806,             0.67024,             0.76609,             0.78342,             0.54512,             0.93194,             0.98266,              1.1166,            0.060933,            0.003933,            0.003933
                  11,              1.0882,              0.9628,              1.0714,              0.7017,              0.7336,             0.81103,             0.57324,             0.89081,             0.93277,              1.0984,            0.057259,           0.0042588,           0.0042588
                  12,               1.079,             0.95685,              1.0663,             0.75067,              0.7323,             0.82599,             0.59806,             0.86582,             0.88657,              1.0939,            0.053578,           0.0045777,           0.0045777
                  13,              1.0594,             0.94987,              1.0668,             0.70304,             0.78788,             0.82337,             0.60392,             0.84853,             0.90859,              1.0886,             0.04989,           0.0048898,           0.0048898
                  14,              1.0589,             0.93932,              1.0484,             0.79234,              0.7512,             0.84299,             0.61245,             0.88142,              0.7697,              1.0917,            0.046195,           0.0051951,           0.0051951
                  15,              1.0853,             0.89485,              1.0547,             0.79998,             0.75049,             0.85018,             0.61126,             0.89368,             0.70944,              1.1009,            0.042493,           0.0054935,           0.0054935
                  16,              1.0414,             0.88408,              1.0377,             0.76084,             0.79455,             0.85851,             0.62296,             0.89496,             0.72627,              1.1013,            0.038785,           0.0057851,           0.0057851
                  17,              1.0549,             0.86684,              1.0432,             0.77768,             0.77674,             0.84686,             0.62981,             0.87657,             0.77656,              1.0917,             0.03507,           0.0060699,           0.0060699
                  18,               1.059,             0.86286,              1.0388,             0.80882,             0.77722,             0.86724,             0.63092,             0.89822,             0.74285,              1.0892,            0.031348,           0.0063478,           0.0063478
                  19,              1.0267,             0.87294,               1.031,             0.79341,             0.82561,             0.89529,             0.66715,             0.85705,             0.66694,               1.064,            0.027619,            0.006619,            0.006619
                  20,              1.0341,             0.85607,              1.0332,             0.81149,              0.8248,             0.87489,             0.64853,             0.84651,             0.68642,              1.0637,            0.023883,           0.0068833,           0.0068833
                  21,              1.0562,             0.84536,              1.0241,               0.815,             0.84101,             0.87983,             0.65109,               0.832,             0.78264,              1.0466,            0.020141,           0.0071408,           0.0071408
                  22,              1.0945,             0.83599,              1.0281,             0.80492,             0.78536,             0.83911,             0.62703,             0.82121,             0.76054,               1.058,            0.016391,           0.0073914,           0.0073914
                  23,              1.0732,             0.82821,              1.0358,             0.81215,             0.80164,             0.85638,               0.641,             0.80866,               0.833,              1.0653,            0.012635,           0.0076352,           0.0076352
                  24,              1.0423,             0.81303,               1.019,             0.82848,             0.76239,             0.85229,             0.64848,             0.80657,             0.70969,              1.0672,           0.0088722,           0.0078722,           0.0078722
                  25,              1.0822,              0.8159,              1.0295,              0.7866,             0.80699,              0.8589,             0.65483,             0.77355,             0.72076,              1.0513,           0.0078664,           0.0078664,           0.0078664
                  26,              1.0384,             0.79398,              1.0254,             0.73808,             0.81792,             0.85727,             0.63301,             0.81862,             0.77251,              1.0635,           0.0078664,           0.0078664,           0.0078664
                  27,              1.0618,             0.77266,              1.0244,             0.81778,             0.75265,             0.86504,             0.64228,              0.8352,              0.7134,              1.0482,            0.007781,            0.007781,            0.007781
                  28,              1.0346,             0.78742,              1.0258,             0.74747,             0.81922,             0.85805,             0.63945,             0.84961,             0.79423,              1.0578,           0.0076957,           0.0076957,           0.0076957
                  29,              1.0188,             0.74675,              1.0131,             0.80466,             0.80102,             0.83817,             0.63535,             0.82997,             0.77144,              1.0578,           0.0076103,           0.0076103,           0.0076103
                  30,              1.0069,              0.7546,              1.0056,              0.8413,             0.77768,             0.85259,             0.63275,             0.83847,             0.69172,              1.0466,            0.007525,            0.007525,            0.007525
                  31,             0.99045,             0.73909,              1.0071,             0.78906,             0.78908,             0.85094,             0.64766,             0.82277,             0.69288,              1.0455,           0.0074397,           0.0074397,           0.0074397
                  32,              1.0044,             0.74416,              1.0092,             0.72548,             0.79149,             0.84439,             0.66312,             0.79859,             0.76782,              1.0362,           0.0073543,           0.0073543,           0.0073543
                  33,             0.99364,             0.75297,              1.0132,             0.83163,             0.78808,             0.88124,             0.67319,             0.81927,             0.68918,              1.0681,            0.007269,            0.007269,            0.007269
                  34,             0.96785,             0.73444,              1.0022,             0.85247,             0.75437,             0.87483,             0.67342,             0.81013,             0.68022,               1.059,           0.0071836,           0.0071836,           0.0071836
                  35,               0.996,             0.74228,              1.0125,             0.80622,             0.82307,             0.87913,             0.68645,             0.77438,             0.66849,              1.0538,           0.0070983,           0.0070983,           0.0070983
                  36,             0.95219,              0.7172,              1.0056,             0.80558,             0.84526,             0.88911,             0.68846,             0.79395,             0.63749,              1.0482,           0.0070129,           0.0070129,           0.0070129
                  37,             0.96509,             0.70317,              1.0003,             0.81942,             0.82861,             0.87697,             0.68415,              0.7772,             0.69137,              1.0609,           0.0069276,           0.0069276,           0.0069276
                  38,             0.95079,             0.69575,              0.9965,              0.8356,             0.79826,             0.87575,             0.69167,             0.76165,             0.68319,              1.0515,           0.0068422,           0.0068422,           0.0068422
                  39,             0.96827,             0.70529,             0.99991,             0.84742,              0.7931,             0.88085,             0.69263,             0.75689,             0.63568,              1.0609,           0.0067569,           0.0067569,           0.0067569
                  40,             0.94431,             0.69438,              1.0001,              0.8248,             0.81424,             0.88423,             0.70785,             0.74849,             0.66161,              1.0486,           0.0066716,           0.0066716,           0.0066716
