               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.3726,              3.0385,               1.346,             0.29884,             0.63106,             0.36766,             0.26704,             0.78664,              1.9169,              1.1449,              0.0874,              0.0014,              0.0014
                   1,              1.0622,              1.5581,              1.1756,             0.60757,             0.75824,             0.71952,             0.54161,             0.71895,              1.1085,              1.0886,            0.073881,           0.0028806,           0.0028806
                   2,             0.90181,              1.1952,              1.0742,             0.73493,             0.69275,              0.8042,             0.63903,             0.66412,              1.1491,              1.0523,            0.060341,           0.0043411,           0.0043411
                   3,             0.89893,             0.99353,              1.0607,             0.75713,             0.77459,             0.81748,             0.64097,             0.68657,             0.83624,              1.0696,            0.046782,           0.0057816,           0.0057816
                   4,             0.90424,             0.97545,              1.0552,             0.71369,             0.83064,             0.82475,             0.64553,             0.74659,              1.0541,              1.1084,            0.033202,            0.007202,            0.007202
                   5,             0.92714,             0.95345,              1.0795,             0.80455,             0.77669,             0.83549,             0.65917,             0.71615,              1.1262,               1.108,            0.019602,           0.0086023,           0.0086023
                   6,              1.0015,             0.94516,              1.1003,              0.7316,             0.74795,             0.78666,             0.56258,             0.92718,              2.3359,              1.2326,           0.0095986,           0.0095986,           0.0095986
                   7,              1.0196,             0.98858,              1.1372,             0.61659,             0.62859,             0.67864,             0.42955,              1.0862,               2.251,              1.4422,           0.0095986,           0.0095986,           0.0095986
                   8,                1.03,             0.98016,              1.1311,             0.78825,             0.70807,             0.78956,             0.57438,             0.91297,              2.2607,              1.2439,           0.0095318,           0.0095318,           0.0095318
                   9,              1.0017,             0.93451,              1.1202,             0.74972,             0.66373,             0.70415,             0.44145,              1.1771,              3.5837,              1.5238,           0.0094649,           0.0094649,           0.0094649
                  10,               1.006,             0.93902,               1.115,             0.76134,             0.68644,             0.75834,             0.56261,             0.91433,              2.2125,              1.3037,            0.009398,            0.009398,            0.009398
                  11,             0.98575,             0.92439,              1.1171,             0.58498,             0.64555,             0.59471,             0.43027,             0.94532,              3.0971,              1.3271,           0.0093311,           0.0093311,           0.0093311
                  12,             0.98477,             0.89602,              1.1234,             0.74816,             0.66887,             0.73884,              0.5199,             0.95022,              2.7872,              1.3455,           0.0092642,           0.0092642,           0.0092642
                  13,             0.97368,             0.88937,              1.1265,             0.74832,             0.67631,             0.75589,             0.53952,             0.93237,              1.9938,              1.3473,           0.0091973,           0.0091973,           0.0091973
                  14,             0.97659,             0.88922,              1.1164,             0.67226,             0.70149,             0.68356,             0.44129,              1.0712,              1.9147,              1.4966,           0.0091304,           0.0091304,           0.0091304
                  15,             0.95785,              0.8724,               1.117,              0.7865,               0.741,             0.78112,             0.59386,             0.84392,              1.2351,              1.2147,           0.0090635,           0.0090635,           0.0090635
                  16,             0.96225,             0.84859,               1.108,             0.69738,             0.68203,             0.71025,             0.49711,               1.001,              1.5568,               1.375,           0.0089966,           0.0089966,           0.0089966
