               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.1437,              1.6067,              1.2147,             0.77732,             0.86632,             0.91091,             0.76047,             0.63885,             0.62275,             0.95513,            0.070441,           0.0032843,           0.0032843
                   1,             0.95969,             0.81266,              1.0831,             0.83012,             0.88967,             0.92306,             0.73429,             0.76282,             0.65238,              1.0098,             0.04031,           0.0064866,           0.0064866
                   2,              1.0272,             0.83186,              1.1062,             0.76203,             0.79714,             0.81265,             0.58196,              1.0829,              1.6414,              1.3082,            0.010047,           0.0095569,           0.0095569
                   3,              1.1077,             0.89092,              1.1574,             0.60412,              0.5398,             0.56343,             0.31403,               1.518,              3.8799,              1.7678,            0.009406,            0.009406,            0.009406
                   4,              1.0809,             0.84806,              1.1471,             0.70683,             0.54478,             0.64816,             0.45287,              1.2931,              3.1208,              1.6474,            0.009406,            0.009406,            0.009406
                   5,              1.0582,             0.82004,              1.1448,             0.88173,             0.86086,             0.92179,             0.69057,             0.91424,             0.72377,               1.137,            0.009208,            0.009208,            0.009208
                   6,              1.0486,             0.80805,              1.1407,              0.8206,             0.64594,             0.77485,             0.59246,             0.86765,              1.8432,              1.1275,             0.00901,             0.00901,             0.00901
                   7,              1.0128,             0.76539,              1.1289,              0.8589,             0.80305,              0.9186,             0.72005,             0.80026,              1.0613,              1.0776,            0.008812,            0.008812,            0.008812
                   8,              1.0054,             0.74763,              1.1229,             0.88589,             0.86398,             0.92363,             0.73869,             0.77158,             0.59197,              1.0587,            0.008614,            0.008614,            0.008614
                   9,             0.99614,             0.73885,              1.1129,             0.89922,             0.87317,             0.94624,             0.73443,             0.81887,             0.57808,              1.0759,            0.008416,            0.008416,            0.008416
                  10,             0.96872,             0.70547,              1.1089,             0.89639,             0.87399,             0.94722,              0.7678,              0.7371,             0.56985,              1.0452,            0.008218,            0.008218,            0.008218
                  11,             0.96022,              0.6993,              1.0989,             0.93338,             0.89465,             0.94453,             0.76826,             0.70475,             0.85784,              1.0136,             0.00802,             0.00802,             0.00802
                  12,             0.95092,              0.6817,               1.097,             0.81771,             0.83784,             0.90887,             0.73174,             0.72758,             0.66578,              1.0309,            0.007822,            0.007822,            0.007822
                  13,             0.93879,             0.67243,              1.0913,             0.89747,             0.90651,             0.95641,             0.79458,             0.67504,             0.48272,             0.99689,            0.007624,            0.007624,            0.007624
                  14,             0.92517,             0.65376,               1.082,             0.87382,             0.80708,             0.92509,             0.75375,             0.72685,             0.64719,              1.0322,            0.007426,            0.007426,            0.007426
                  15,             0.91311,             0.62949,              1.0736,             0.91853,              0.9025,             0.96121,             0.80232,             0.68713,               0.462,              1.0116,            0.007228,            0.007228,            0.007228
                  16,             0.90758,             0.62827,              1.0699,             0.93503,              0.8958,             0.95942,             0.78552,             0.70586,             0.47761,              1.0101,             0.00703,             0.00703,             0.00703
                  17,             0.89995,             0.62446,              1.0706,             0.93079,             0.86435,             0.93971,             0.76854,             0.71096,             0.59575,              1.0271,            0.006832,            0.006832,            0.006832
                  18,             0.88459,             0.60586,               1.062,             0.94714,             0.92869,             0.97251,              0.8227,             0.64511,              0.4065,             0.97766,            0.006634,            0.006634,            0.006634
                  19,             0.88378,              0.6055,              1.0609,             0.92042,             0.92694,             0.97316,             0.81234,             0.65644,             0.45336,              0.9851,            0.006436,            0.006436,            0.006436
                  20,             0.87927,             0.59505,               1.057,             0.93596,             0.92783,             0.97092,             0.81146,             0.66091,             0.41462,              0.9812,            0.006238,            0.006238,            0.006238
