               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.85403,             0.59626,              1.0479,             0.93649,             0.90969,             0.96967,             0.81863,             0.64156,              0.4329,             0.98105,           0.0063526,           0.0063526,           0.0063526
                  37,             0.85269,             0.59654,                1.05,             0.92395,              0.9224,             0.96367,             0.81899,             0.63561,             0.41262,             0.97127,           0.0062484,           0.0062484,           0.0062484
                  38,             0.85315,             0.58298,              1.0508,             0.91391,             0.93882,             0.97576,             0.81833,             0.66731,             0.42151,             0.99066,           0.0061442,           0.0061442,           0.0061442
                  39,             0.84792,             0.59176,              1.0536,             0.91749,             0.92258,               0.966,             0.81555,             0.64631,             0.41692,             0.98083,             0.00604,             0.00604,             0.00604
                  40,             0.84237,             0.57592,              1.0407,             0.92702,             0.92676,             0.96622,             0.82007,             0.62365,             0.39556,             0.96702,           0.0059358,           0.0059358,           0.0059358
                  41,             0.83752,             0.58621,              1.0467,             0.92764,             0.90713,             0.96035,             0.81813,             0.62604,             0.43308,             0.98189,           0.0058316,           0.0058316,           0.0058316
                  42,             0.82227,             0.57249,              1.0435,             0.93189,             0.90572,             0.95841,             0.81766,             0.64292,             0.42494,             0.99335,           0.0057274,           0.0057274,           0.0057274
                  43,             0.83027,             0.57662,              1.0367,             0.90817,             0.88565,             0.95226,             0.80608,             0.64367,             0.47333,             0.98415,           0.0056232,           0.0056232,           0.0056232
                  44,              0.8326,             0.56881,              1.0516,             0.91022,              0.9242,             0.96966,             0.81993,             0.65173,             0.42714,             0.99321,           0.0055189,           0.0055189,           0.0055189
                  45,             0.82632,              0.5712,               1.048,             0.94319,             0.91366,             0.97125,             0.82639,             0.62708,             0.39658,             0.97646,           0.0054147,           0.0054147,           0.0054147
                  46,             0.83265,             0.56333,              1.0414,             0.91051,             0.91925,             0.95081,             0.80405,             0.63493,             0.47119,              0.9785,           0.0053105,           0.0053105,           0.0053105
                  47,             0.81403,             0.54595,              1.0259,             0.90972,             0.93114,             0.96451,             0.82781,             0.62705,             0.42029,             0.96606,           0.0052063,           0.0052063,           0.0052063
                  48,             0.81017,             0.54555,              1.0307,             0.92066,             0.92895,             0.96386,             0.82397,             0.61785,              0.4141,             0.97289,           0.0051021,           0.0051021,           0.0051021
                  49,             0.81487,             0.54094,               1.021,              0.9155,             0.93574,             0.97513,              0.8223,             0.65901,             0.40981,             0.98283,           0.0049979,           0.0049979,           0.0049979
                  50,             0.81265,             0.54431,               1.037,             0.93253,             0.91912,             0.97157,             0.84012,             0.60928,             0.38575,             0.95823,           0.0048937,           0.0048937,           0.0048937
                  51,             0.80809,             0.54384,               1.022,             0.92579,             0.92149,             0.96803,             0.82471,             0.63539,              0.4025,             0.97449,           0.0047895,           0.0047895,           0.0047895
                  52,             0.79234,             0.53024,              1.0216,              0.9367,             0.91602,             0.97193,             0.81417,              0.6686,             0.40587,             0.98175,           0.0046853,           0.0046853,           0.0046853
                  53,             0.79977,             0.52721,              1.0195,               0.922,             0.93182,             0.97217,             0.82827,             0.62203,             0.39112,             0.96951,           0.0045811,           0.0045811,           0.0045811
                  54,             0.79564,              0.5246,              1.0201,             0.95106,             0.91378,             0.97187,             0.83546,             0.61624,             0.37681,             0.96743,           0.0044768,           0.0044768,           0.0044768
                  55,             0.79992,             0.53252,              1.0263,             0.92804,             0.92159,              0.9694,             0.82947,             0.64065,             0.39103,              0.9906,           0.0043726,           0.0043726,           0.0043726
                  56,             0.77716,             0.50078,              1.0197,             0.90785,             0.94352,             0.97261,             0.83874,             0.61401,             0.37156,             0.97447,           0.0042684,           0.0042684,           0.0042684
                  57,             0.78678,             0.51992,              1.0173,             0.92884,             0.89098,             0.95588,             0.82307,             0.62154,             0.42464,             0.97182,           0.0041642,           0.0041642,           0.0041642
                  58,             0.78143,             0.50904,              1.0136,             0.93975,             0.92165,             0.96638,             0.82456,             0.64203,             0.38764,             0.98264,             0.00406,             0.00406,             0.00406
                  59,              0.7833,             0.51335,              1.0282,             0.94738,              0.9209,             0.97671,             0.83633,             0.62508,              0.3653,             0.97536,           0.0039558,           0.0039558,           0.0039558
                  60,             0.77267,             0.49964,              1.0062,              0.9281,             0.94445,              0.9733,              0.8292,             0.62678,              0.3735,             0.97428,           0.0038516,           0.0038516,           0.0038516
                  61,             0.77475,             0.49524,               1.011,             0.93347,             0.94112,             0.97548,             0.84043,             0.62238,             0.35424,             0.95817,           0.0037474,           0.0037474,           0.0037474
                  62,             0.76528,             0.48436,              1.0014,             0.91723,             0.93082,             0.97093,             0.83976,             0.62746,             0.39211,             0.97644,           0.0036432,           0.0036432,           0.0036432
                  63,             0.76518,             0.48749,              1.0112,             0.94042,             0.93758,             0.97818,              0.8409,              0.6257,             0.37091,             0.97932,           0.0035389,           0.0035389,           0.0035389
                  64,             0.76091,             0.49041,              1.0105,             0.93865,             0.90828,             0.96254,             0.83001,              0.6196,             0.39793,             0.97982,           0.0034347,           0.0034347,           0.0034347
                  65,             0.76686,             0.49154,              1.0072,             0.92284,              0.9506,             0.97766,             0.84221,             0.62765,             0.36685,             0.98304,           0.0033305,           0.0033305,           0.0033305
                  66,             0.75715,               0.477,              1.0086,             0.92912,             0.94105,              0.9755,             0.84419,             0.62342,             0.36841,             0.98789,           0.0032263,           0.0032263,           0.0032263
                  67,             0.75757,             0.47492,              1.0102,             0.93543,             0.92679,             0.97063,             0.83434,             0.62881,             0.36796,             0.97422,           0.0031221,           0.0031221,           0.0031221
                  68,             0.75065,             0.47929,               1.002,             0.93559,             0.92347,             0.97276,             0.83565,             0.64076,             0.36483,             0.97504,           0.0030179,           0.0030179,           0.0030179
                  69,             0.74295,             0.46813,             0.99976,             0.94391,             0.92207,             0.97627,             0.84329,             0.61958,             0.36846,             0.97298,           0.0029137,           0.0029137,           0.0029137
                  70,             0.74138,             0.46426,             0.99804,             0.92012,             0.93991,             0.97462,             0.84607,             0.61357,             0.36254,             0.97853,           0.0028095,           0.0028095,           0.0028095
                  71,             0.73855,             0.46559,              1.0013,             0.92974,             0.93696,             0.97033,             0.84144,             0.61391,             0.36481,             0.96583,           0.0027053,           0.0027053,           0.0027053
                  72,             0.74297,             0.46555,             0.99566,             0.92797,              0.9352,             0.97435,               0.845,             0.61696,             0.37026,             0.96681,           0.0026011,           0.0026011,           0.0026011
                  73,             0.73387,             0.45242,             0.99272,             0.94346,             0.92816,             0.97818,             0.84853,             0.62129,             0.35504,             0.96485,           0.0024968,           0.0024968,           0.0024968
                  74,             0.73612,              0.4558,             0.99857,             0.94023,             0.94111,             0.97538,             0.85202,             0.60817,             0.34869,             0.95643,           0.0023926,           0.0023926,           0.0023926
                  75,             0.73892,             0.45889,             0.99625,              0.9456,             0.93441,             0.97749,             0.84754,             0.62094,             0.35277,             0.96684,           0.0022884,           0.0022884,           0.0022884
                  76,             0.71003,             0.43526,             0.98555,             0.94286,              0.9338,             0.97742,             0.85055,             0.60936,             0.34685,             0.96133,           0.0021842,           0.0021842,           0.0021842
                  77,             0.71788,             0.43441,             0.99256,             0.94974,             0.93585,             0.97601,             0.84507,             0.63144,             0.36197,             0.97885,             0.00208,             0.00208,             0.00208
                  78,             0.72352,             0.44215,             0.98619,             0.94116,             0.93128,             0.97592,              0.8469,             0.61934,              0.3506,             0.97678,           0.0019758,           0.0019758,           0.0019758
                  79,             0.72208,             0.44092,             0.99752,             0.93619,             0.93219,             0.97568,             0.84131,             0.63068,             0.35727,             0.98847,           0.0018716,           0.0018716,           0.0018716
                  80,             0.72414,             0.43506,             0.99121,             0.93665,              0.9352,             0.97271,             0.84564,             0.61922,             0.35478,             0.97733,           0.0017674,           0.0017674,           0.0017674
                  81,             0.70809,             0.42619,              0.9819,             0.94194,             0.93203,             0.97675,             0.84994,             0.61778,             0.35235,             0.96672,           0.0016632,           0.0016632,           0.0016632
                  82,             0.70825,             0.42469,              0.9794,             0.92717,             0.94676,             0.97676,             0.85313,              0.6002,             0.33897,             0.95435,           0.0015589,           0.0015589,           0.0015589
                  83,             0.71157,             0.42816,             0.98336,             0.93748,             0.93936,             0.97618,             0.84772,             0.61858,              0.3463,             0.96508,           0.0014547,           0.0014547,           0.0014547
                  84,             0.70095,             0.42028,             0.97991,             0.95332,             0.92697,             0.96982,             0.84481,             0.61943,             0.34725,             0.96981,           0.0013505,           0.0013505,           0.0013505
                  85,              0.7015,             0.41758,             0.98254,             0.94754,             0.93043,             0.97702,             0.85309,             0.61188,             0.34084,             0.97021,           0.0012463,           0.0012463,           0.0012463
                  86,             0.70431,             0.42048,             0.98345,             0.95452,             0.93342,             0.97688,             0.85351,             0.61211,             0.34046,             0.97173,           0.0011421,           0.0011421,           0.0011421
                  87,             0.70069,             0.41486,             0.97914,             0.94352,             0.93745,             0.97566,             0.85126,             0.61341,             0.34423,             0.96934,           0.0010379,           0.0010379,           0.0010379
                  88,              0.6942,             0.41904,             0.98584,             0.95254,             0.94162,             0.97784,             0.85283,             0.61554,              0.3352,             0.96755,          0.00093368,          0.00093368,          0.00093368
                  89,             0.69295,              0.4169,             0.98557,             0.95886,             0.93254,             0.97546,             0.85118,             0.60877,             0.34238,             0.96914,          0.00082947,          0.00082947,          0.00082947
                  90,             0.68317,             0.40472,             0.97758,             0.94799,             0.93443,             0.97942,             0.85307,             0.61593,             0.33293,             0.96872,          0.00072526,          0.00072526,          0.00072526
                  91,             0.67842,             0.40177,             0.97319,             0.95681,             0.93256,             0.97702,             0.85018,             0.61764,             0.33596,             0.96704,          0.00062105,          0.00062105,          0.00062105
                  92,             0.68335,             0.39752,             0.97212,             0.95139,             0.93959,             0.97576,             0.84935,             0.61604,             0.33195,             0.96906,          0.00051684,          0.00051684,          0.00051684
                  93,             0.68515,             0.39853,             0.97245,             0.96149,             0.93153,             0.97843,             0.85583,             0.60985,              0.3345,             0.96601,          0.00041263,          0.00041263,          0.00041263
                  94,             0.67447,             0.39499,             0.97127,             0.95702,             0.93209,             0.97631,              0.8518,             0.61187,             0.33897,             0.96816,          0.00030842,          0.00030842,          0.00030842
