               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.0367,              1.9867,              1.2855,             0.59541,             0.74234,             0.69902,             0.52197,             0.65649,              1.0414,              1.0252,            0.070508,           0.0032768,           0.0032768
                   1,             0.86575,              1.1475,              1.1483,             0.75114,             0.77978,             0.79035,             0.58614,             0.72244,              1.3122,              1.0537,            0.040462,           0.0065634,           0.0065634
                   2,             0.89776,              1.1096,              1.1806,              0.7764,              0.6522,             0.74064,             0.53175,             0.78851,              1.4086,              1.1416,            0.010368,           0.0098029,           0.0098029
                   3,             0.98397,              1.1636,              1.2116,             0.67379,             0.66131,             0.67641,             0.48186,             0.91581,              2.4532,              1.2448,           0.0097879,           0.0097879,           0.0097879
                   4,              1.0111,              1.1331,              1.2318,             0.64562,             0.57295,             0.62437,             0.43092,             0.90639,              2.2107,              1.2224,           0.0097879,           0.0097879,           0.0097879
                   5,              1.0058,              1.0731,               1.246,             0.74773,             0.66196,             0.76935,             0.56145,             0.86804,              1.0945,              1.1802,           0.0097171,           0.0097171,           0.0097171
                   6,              0.9823,              1.0624,              1.2346,              0.7861,             0.72186,             0.79886,             0.56992,              0.8665,              1.0572,              1.2182,           0.0096464,           0.0096464,           0.0096464
                   7,             0.97517,              1.0542,              1.2405,             0.70699,             0.78508,             0.79019,             0.58285,             0.81692,              1.0191,              1.1394,           0.0095757,           0.0095757,           0.0095757
                   8,             0.95375,              1.0256,              1.2255,             0.76991,             0.65617,             0.76894,             0.55534,             0.90769,              1.0624,              1.2162,            0.009505,            0.009505,            0.009505
                   9,             0.94549,              0.9818,              1.2063,              0.7152,             0.67461,             0.73973,             0.52074,              0.9115,                1.45,              1.2034,           0.0094343,           0.0094343,           0.0094343
                  10,             0.92314,             0.93211,              1.1801,             0.79588,             0.78002,             0.82873,             0.61651,             0.78885,             0.98733,              1.1221,           0.0093636,           0.0093636,           0.0093636
                  11,             0.92489,             0.94484,              1.1979,             0.66445,             0.66117,             0.68419,             0.50488,             0.84723,               1.412,              1.1462,           0.0092929,           0.0092929,           0.0092929
                  12,             0.93664,             0.95179,              1.1943,             0.72015,             0.77958,             0.82085,             0.60432,              0.7488,             0.83001,              1.0935,           0.0092221,           0.0092221,           0.0092221
                  13,             0.92205,             0.93486,              1.1923,             0.78346,             0.73783,             0.80969,             0.62039,             0.77855,             0.85351,              1.0766,           0.0091514,           0.0091514,           0.0091514
                  14,             0.91313,              0.9176,              1.1909,             0.73218,             0.75929,             0.74737,             0.54401,             0.82424,              1.1022,              1.2014,           0.0090807,           0.0090807,           0.0090807
                  15,             0.89532,              0.8885,              1.1921,             0.72473,             0.80852,             0.81987,             0.63399,             0.74742,             0.79379,              1.1435,             0.00901,             0.00901,             0.00901
                  16,             0.89732,             0.86566,              1.1849,             0.78201,              0.6284,             0.68764,             0.48662,              1.0242,              1.7414,              1.2775,           0.0089393,           0.0089393,           0.0089393
                  17,             0.88469,             0.89002,              1.1687,              0.8306,             0.77275,             0.85602,             0.65029,             0.74604,             0.73128,              1.0933,           0.0088686,           0.0088686,           0.0088686
                  18,             0.85671,              0.8425,              1.1516,             0.80207,             0.82962,             0.87899,             0.68856,             0.67075,             0.67101,              1.0602,           0.0087979,           0.0087979,           0.0087979
                  19,             0.85819,             0.84463,              1.1668,             0.75105,             0.81827,             0.86404,             0.67642,             0.68533,             0.76691,              1.0563,           0.0087271,           0.0087271,           0.0087271
                  20,             0.84822,             0.79859,              1.1479,             0.82867,             0.80039,             0.86741,             0.69445,             0.67767,             0.68051,              1.0788,           0.0086564,           0.0086564,           0.0086564
                  21,             0.85757,             0.82871,              1.1647,             0.78538,             0.79808,             0.86156,             0.68571,             0.65131,             0.68632,               1.018,           0.0085857,           0.0085857,           0.0085857
                  22,             0.83645,             0.78248,              1.1365,             0.74793,             0.82147,             0.86854,             0.68184,             0.71062,             0.78532,                1.08,            0.008515,            0.008515,            0.008515
                  23,             0.85049,             0.81976,              1.1602,             0.80622,             0.78444,             0.87041,             0.69846,             0.66601,             0.69038,              1.0517,           0.0084443,           0.0084443,           0.0084443
                  24,             0.82264,             0.77752,              1.1326,             0.79801,             0.82649,             0.88314,             0.71692,             0.65367,             0.66798,              1.0251,           0.0083736,           0.0083736,           0.0083736
                  25,             0.82479,             0.76259,              1.1441,             0.84372,             0.85871,             0.90184,             0.72192,             0.68406,             0.60848,              1.0632,           0.0083029,           0.0083029,           0.0083029
                  26,             0.82075,             0.76691,              1.1261,             0.81377,             0.83069,             0.88327,             0.69991,             0.64568,              0.6495,              1.0354,           0.0082321,           0.0082321,           0.0082321
                  27,             0.80245,              0.7358,              1.1189,             0.84542,             0.83073,             0.89534,             0.71813,             0.69059,              0.6318,              1.0485,           0.0081614,           0.0081614,           0.0081614
                  28,             0.80997,             0.76034,              1.1353,             0.78681,             0.85386,             0.88922,             0.70441,              0.6873,             0.68509,              1.0561,           0.0080907,           0.0080907,           0.0080907
                  29,             0.79343,             0.74863,              1.1199,             0.81526,             0.83594,             0.89112,             0.71592,             0.69237,             0.61528,              1.0624,             0.00802,             0.00802,             0.00802
                  30,             0.78384,             0.74156,              1.1254,             0.82126,             0.77502,             0.88023,             0.68565,             0.70459,             0.68994,              1.0492,           0.0079493,           0.0079493,           0.0079493
                  31,             0.78386,             0.72215,              1.1198,             0.87009,             0.84765,             0.91761,             0.73442,             0.68766,             0.55586,              1.0671,           0.0078786,           0.0078786,           0.0078786
                  32,             0.79077,             0.72559,              1.1195,             0.75233,             0.85361,             0.85851,             0.66656,             0.67734,             0.77133,              1.0734,           0.0078079,           0.0078079,           0.0078079
                  33,              0.7784,             0.71707,              1.1152,             0.82349,             0.82647,             0.86642,             0.70512,             0.63217,             0.78255,              1.0143,           0.0077371,           0.0077371,           0.0077371
                  34,              0.7777,             0.69551,              1.1074,             0.85301,             0.81655,             0.89009,             0.72353,             0.67847,             0.59125,              1.0408,           0.0076664,           0.0076664,           0.0076664
                  35,             0.76059,             0.68229,              1.0976,             0.85821,               0.844,             0.88991,             0.71658,             0.68948,             0.61286,              1.0471,           0.0075957,           0.0075957,           0.0075957
                  36,             0.76812,             0.69704,              1.0983,             0.81822,              0.8701,             0.89072,              0.7175,             0.65161,             0.59958,               1.031,            0.007525,            0.007525,            0.007525
                  37,             0.78165,             0.70068,              1.1141,              0.7957,             0.84227,             0.87877,             0.70115,             0.66354,             0.62527,              1.0397,           0.0074543,           0.0074543,           0.0074543
                  38,             0.76664,             0.70011,               1.107,             0.84532,             0.83843,             0.90137,             0.72048,             0.71155,             0.62291,              1.0946,           0.0073836,           0.0073836,           0.0073836
                  39,              0.7679,             0.69349,               1.111,             0.87096,             0.83493,             0.91139,             0.74359,             0.71609,             0.55852,              1.0954,           0.0073129,           0.0073129,           0.0073129
                  40,             0.74604,             0.66634,              1.0918,             0.81317,             0.84493,              0.8794,              0.7076,             0.67906,             0.71528,              1.0611,           0.0072421,           0.0072421,           0.0072421
                  41,              0.7419,             0.65673,              1.0838,             0.86312,              0.8756,             0.89405,             0.72732,             0.65514,             0.55043,              1.0346,           0.0071714,           0.0071714,           0.0071714
                  42,             0.75794,             0.66406,              1.0969,             0.80767,             0.81722,             0.88455,             0.72157,             0.64365,              0.7308,              1.0181,           0.0071007,           0.0071007,           0.0071007
                  43,             0.72906,             0.63534,              1.0715,             0.85687,             0.81903,             0.89628,             0.73955,             0.60934,             0.54263,              1.0181,             0.00703,             0.00703,             0.00703
                  44,             0.74127,             0.64823,              1.0829,             0.86682,             0.86533,             0.90811,             0.74545,             0.60189,             0.55851,             0.98833,           0.0069593,           0.0069593,           0.0069593
                  45,             0.72815,             0.64977,              1.0801,              0.8642,             0.87197,             0.92612,             0.76056,             0.60591,             0.47699,              1.0021,           0.0068886,           0.0068886,           0.0068886
                  46,             0.71324,             0.63523,              1.0693,             0.87996,             0.82437,             0.90474,             0.74903,             0.66081,             0.58603,              1.0583,           0.0068179,           0.0068179,           0.0068179
                  47,             0.71628,              0.6171,              1.0729,             0.84083,             0.89704,             0.92006,             0.75757,             0.67481,             0.51068,              1.0567,           0.0067471,           0.0067471,           0.0067471
                  48,             0.71734,             0.62535,              1.0714,             0.81555,             0.79801,             0.85254,             0.68624,             0.63864,             0.79594,              1.0007,           0.0066764,           0.0066764,           0.0066764
                  49,              0.7043,             0.61306,              1.0683,             0.83637,             0.87129,             0.91241,             0.75161,             0.64082,             0.53621,              1.0526,           0.0066057,           0.0066057,           0.0066057
                  50,             0.71863,             0.59683,              1.0646,             0.87042,             0.89978,             0.93656,              0.7648,             0.64264,             0.48203,               1.051,            0.006535,            0.006535,            0.006535
                  51,             0.70962,             0.61922,              1.0695,              0.8482,             0.87721,             0.92335,              0.7488,             0.62797,             0.52933,              1.0553,           0.0064643,           0.0064643,           0.0064643
                  52,             0.70128,             0.59835,              1.0681,             0.86336,             0.88366,             0.92613,             0.76626,             0.63103,             0.48413,              1.0292,           0.0063936,           0.0063936,           0.0063936
                  53,             0.71009,             0.59512,              1.0645,             0.84281,             0.83556,             0.92184,             0.75901,             0.62345,             0.57928,               1.023,           0.0063229,           0.0063229,           0.0063229
                  54,             0.69163,             0.59269,              1.0571,             0.89216,             0.87744,             0.93221,             0.76229,             0.66239,             0.47213,              1.0732,           0.0062521,           0.0062521,           0.0062521
                  55,             0.68816,             0.57996,               1.065,              0.8676,              0.8256,             0.91406,             0.75408,             0.64525,             0.55371,              1.0643,           0.0061814,           0.0061814,           0.0061814
                  56,             0.68066,             0.57587,              1.0573,             0.90767,             0.87368,             0.93806,             0.77762,             0.61373,             0.45676,              1.0308,           0.0061107,           0.0061107,           0.0061107
                  57,             0.68342,             0.56512,              1.0506,             0.85865,             0.87448,             0.93625,             0.77159,             0.62502,             0.49536,              1.0273,             0.00604,             0.00604,             0.00604
                  58,              0.6861,             0.57531,              1.0461,             0.87153,             0.84883,             0.91419,             0.75047,              0.6221,             0.53771,              1.0439,           0.0059693,           0.0059693,           0.0059693
                  59,             0.67919,             0.56462,              1.0513,             0.82805,             0.80495,             0.86434,             0.70067,             0.64714,             0.70565,              1.0348,           0.0058986,           0.0058986,           0.0058986
                  60,             0.68777,             0.57997,              1.0566,             0.80726,             0.84211,             0.89308,             0.73678,             0.63102,             0.62773,              1.0642,           0.0058279,           0.0058279,           0.0058279
                  61,             0.67752,              0.5561,              1.0466,             0.84359,             0.87948,             0.92016,             0.76541,              0.6024,             0.52357,             0.98616,           0.0057571,           0.0057571,           0.0057571
                  62,             0.67919,             0.57632,              1.0451,             0.87541,             0.86802,             0.93362,             0.77403,             0.61951,             0.47866,              1.0244,           0.0056864,           0.0056864,           0.0056864
                  63,             0.67159,             0.56179,              1.0416,             0.80333,             0.83316,             0.88694,             0.71978,             0.65446,             0.56407,              1.0498,           0.0056157,           0.0056157,           0.0056157
                  64,              0.6684,             0.55126,              1.0463,             0.85669,             0.85028,             0.90554,              0.7427,             0.64932,             0.49932,               1.029,            0.005545,            0.005545,            0.005545
                  65,             0.67238,             0.55891,              1.0492,             0.84861,               0.879,             0.91989,             0.76451,             0.62009,             0.55459,              1.0184,           0.0054743,           0.0054743,           0.0054743
                  66,             0.66086,               0.548,              1.0443,             0.84141,             0.84329,             0.90273,             0.74382,             0.66545,             0.62443,              1.0752,           0.0054036,           0.0054036,           0.0054036
                  67,             0.65211,             0.52541,              1.0316,             0.84524,             0.86408,             0.90594,             0.74841,             0.60684,              0.5316,             0.99424,           0.0053329,           0.0053329,           0.0053329
