               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.1375,              1.4923,              1.2148,             0.81721,             0.85453,               0.899,             0.74093,             0.67731,             0.58337,             0.96563,            0.070441,           0.0032843,           0.0032843
                   1,             0.95329,             0.80956,              1.0807,             0.83219,             0.86631,             0.92289,             0.73296,              0.7837,             0.65122,              1.0308,             0.04031,           0.0064866,           0.0064866
                   2,              1.0279,             0.82952,              1.1143,             0.71214,             0.74131,             0.81161,             0.54855,              1.0675,              2.5231,              1.2688,            0.010047,           0.0095569,           0.0095569
                   3,              1.1011,             0.90125,              1.1578,             0.72975,             0.71221,              0.7435,             0.48917,              1.1665,              4.1029,              1.4305,            0.009406,            0.009406,            0.009406
                   4,              1.0806,             0.86124,              1.1503,             0.79917,             0.79929,             0.85359,             0.65161,             0.83955,              1.0982,               1.093,            0.009406,            0.009406,            0.009406
                   5,              1.0543,             0.82157,              1.1466,             0.87431,             0.85993,             0.90563,             0.70558,             0.79486,              0.7407,              1.0869,            0.009208,            0.009208,            0.009208
                   6,              1.0455,             0.80382,               1.139,             0.85896,              0.7913,             0.86628,              0.6633,             0.92623,              1.2647,              1.2323,             0.00901,             0.00901,             0.00901
                   7,              1.0159,             0.76443,              1.1321,             0.88766,             0.86441,             0.92046,              0.7406,             0.74692,              0.8241,              1.0472,            0.008812,            0.008812,            0.008812
                   8,              1.0081,             0.74579,              1.1216,             0.89156,             0.88534,             0.93462,             0.74958,             0.74699,             0.60521,              1.0332,            0.008614,            0.008614,            0.008614
                   9,             0.99466,             0.73887,              1.1178,             0.91104,             0.91825,             0.95587,              0.7673,             0.74848,             0.53918,              1.0342,            0.008416,            0.008416,            0.008416
                  10,             0.97521,             0.70614,              1.1081,             0.87482,             0.87711,             0.93441,             0.74667,             0.73419,             0.57747,                1.03,            0.008218,            0.008218,            0.008218
                  11,             0.96319,             0.70148,              1.1043,              0.8911,             0.83034,              0.9349,             0.74512,             0.75822,             0.61882,              1.0361,             0.00802,             0.00802,             0.00802
                  12,              0.9533,             0.69162,              1.0982,             0.95131,             0.83354,             0.93546,             0.76889,             0.70387,             0.84817,              1.0201,            0.007822,            0.007822,            0.007822
                  13,             0.94201,             0.68064,               1.096,              0.8536,             0.89428,             0.94121,             0.77457,             0.71063,              0.5461,              1.0107,            0.007624,            0.007624,            0.007624
                  14,              0.9314,              0.6618,              1.0853,             0.91161,             0.91469,             0.96521,             0.79627,             0.70127,             0.48199,              1.0089,            0.007426,            0.007426,            0.007426
                  15,             0.91595,             0.63598,              1.0752,             0.91691,             0.89904,             0.95771,             0.79468,             0.68593,             0.47918,             0.98809,            0.007228,            0.007228,            0.007228
                  16,             0.90858,             0.62906,              1.0686,             0.93866,              0.9215,             0.96833,             0.80839,             0.67257,              0.4737,             0.98464,             0.00703,             0.00703,             0.00703
                  17,             0.90053,             0.62265,               1.074,             0.89928,             0.92398,             0.95967,             0.80064,             0.67835,             0.45751,             0.99248,            0.006832,            0.006832,            0.006832
                  18,             0.88546,              0.6105,              1.0691,             0.90701,             0.93003,             0.96851,             0.81614,             0.64986,             0.42528,             0.99279,            0.006634,            0.006634,            0.006634
                  19,             0.88295,             0.60429,               1.067,             0.95058,             0.92858,             0.97625,             0.83219,             0.61703,             0.40435,              0.9727,            0.006436,            0.006436,            0.006436
                  20,              0.8833,              0.6009,              1.0707,             0.93884,             0.91524,             0.97242,             0.81331,              0.6807,             0.45619,             0.99795,            0.006238,            0.006238,            0.006238
                  21,             0.87312,             0.58696,              1.0585,             0.93115,             0.92423,             0.97202,             0.82685,             0.63051,             0.40121,             0.97738,             0.00604,             0.00604,             0.00604
                  22,             0.87828,             0.58086,              1.0517,             0.93362,             0.92469,             0.97179,             0.83321,             0.62408,              0.3972,             0.97161,            0.005842,            0.005842,            0.005842
                  23,             0.86337,               0.574,              1.0539,             0.93319,             0.93255,             0.97453,             0.81969,             0.65338,             0.40644,             0.99279,            0.005644,            0.005644,            0.005644
                  24,             0.85374,             0.56452,              1.0509,             0.95606,             0.92305,             0.97737,             0.80901,             0.68453,             0.40666,             0.99878,            0.005446,            0.005446,            0.005446
