               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.7427,              3.9079,              1.4144,            0.009995,             0.62578,            0.013313,           0.0084387,              0.9459,              3.7446,              1.0813,              0.0973,              0.0003,              0.0003
                   1,              1.7596,              3.8997,              1.4236,            0.010146,             0.63599,            0.013751,           0.0086313,             0.97465,              3.7679,              1.1015,            0.093694,          0.00069403,          0.00069403
                   2,              1.6867,               3.593,              1.4028,             0.15888,             0.21753,             0.14719,             0.10194,             0.95232,              2.4913,              1.1199,            0.090081,           0.0010812,           0.0010812
                   3,              1.4771,              2.2782,              1.3253,             0.35978,             0.47839,             0.34262,             0.22907,             0.94263,              2.0179,              1.1328,            0.086462,           0.0014616,           0.0014616
                   4,              1.3848,              1.6381,              1.2579,             0.39119,             0.55388,             0.41047,             0.27471,             0.90804,              1.6987,              1.1197,            0.082835,           0.0018351,           0.0018351
                   5,              1.2401,              1.3843,               1.191,             0.46686,             0.61067,             0.58062,             0.39498,             0.88356,              1.6046,               1.113,            0.079202,           0.0022019,           0.0022019
                   6,              1.1266,              1.3004,              1.1288,             0.52269,             0.70784,             0.66802,             0.45258,              0.8886,              1.2876,               1.116,            0.075562,           0.0025617,           0.0025617
                   7,              1.0944,              1.2231,              1.1004,             0.64787,             0.53767,             0.63897,              0.4443,              0.8493,              1.1973,              1.1005,            0.071915,           0.0029148,           0.0029148
                   8,              1.0533,              1.1132,              1.0872,             0.55278,             0.64618,             0.67821,             0.47111,             0.81011,               1.411,              1.0824,            0.068261,            0.003261,            0.003261
                   9,              1.0517,               1.081,              1.0725,             0.62793,             0.67859,             0.75739,             0.50899,             0.91091,              1.0802,              1.1093,              0.0646,           0.0036004,           0.0036004
                  10,              1.0794,             0.99466,              1.0594,             0.70316,             0.71719,             0.78941,             0.53784,             0.92839,             0.92197,              1.0984,            0.060933,            0.003933,            0.003933
                  11,              1.0729,             0.94329,              1.0543,             0.79086,             0.70262,             0.83678,              0.6187,             0.78636,             0.80228,              1.0547,            0.057259,           0.0042588,           0.0042588
                  12,              1.0652,             0.92755,              1.0481,             0.75942,             0.77028,             0.84286,             0.63446,             0.77342,             0.75367,              1.0575,            0.053578,           0.0045777,           0.0045777
                  13,              1.0872,             0.91242,              1.0558,             0.69754,             0.79807,              0.8431,             0.64485,              0.7629,             0.70014,              1.0493,             0.04989,           0.0048898,           0.0048898
                  14,              1.0755,              0.8981,              1.0331,             0.80394,             0.78824,             0.85124,             0.66452,             0.76633,              0.6725,              1.0491,            0.046195,           0.0051951,           0.0051951
                  15,              1.0717,             0.90559,              1.0428,             0.78341,             0.79541,             0.85494,              0.6666,             0.73188,             0.66139,              1.0311,            0.042493,           0.0054935,           0.0054935
                  16,              1.0576,             0.87919,              1.0283,             0.77466,             0.80723,             0.85779,             0.67527,             0.74116,             0.66188,              1.0256,            0.038785,           0.0057851,           0.0057851
                  17,              1.0038,             0.87268,              1.0187,             0.81404,             0.75872,             0.85135,             0.66211,             0.75316,             0.70857,              1.0316,             0.03507,           0.0060699,           0.0060699
                  18,              1.0502,             0.83195,              1.0291,             0.78946,             0.80814,             0.86892,             0.67723,             0.77214,             0.66089,               1.036,            0.031348,           0.0063478,           0.0063478
                  19,              1.0497,             0.84466,              1.0279,             0.80924,             0.80505,              0.8737,             0.67822,             0.76383,             0.63592,              1.0322,            0.027619,            0.006619,            0.006619
                  20,              1.0646,             0.86224,              1.0344,             0.77281,             0.80413,             0.86108,              0.6738,             0.76684,             0.64484,              1.0173,            0.023883,           0.0068833,           0.0068833
