               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.2026,              1.8491,              1.2346,             0.80537,             0.86792,             0.91346,              0.7555,             0.67158,             0.59829,             0.97174,            0.070441,           0.0032843,           0.0032843
                   1,             0.96317,              0.8108,              1.0843,             0.87203,             0.84052,             0.91952,             0.70596,             0.85225,              0.7191,              1.0561,             0.04031,           0.0064866,           0.0064866
                   2,              1.0218,             0.82714,              1.1075,              0.5347,             0.66743,              0.6458,             0.44484,               1.075,               1.768,              1.2651,            0.010047,           0.0095569,           0.0095569
                   3,              1.1025,             0.90053,              1.1598,             0.61536,             0.66191,             0.66966,             0.42109,              1.2532,              6.6309,               1.624,            0.009406,            0.009406,            0.009406
                   4,              1.0787,             0.85264,              1.1552,             0.84789,             0.77991,              0.8621,             0.64437,             0.90185,              1.5789,              1.1734,            0.009406,            0.009406,            0.009406
                   5,              1.0556,             0.82226,              1.1438,              0.7675,             0.66461,             0.69684,              0.5193,             0.94104,               1.361,              1.1882,            0.009208,            0.009208,            0.009208
                   6,              1.0456,             0.81021,              1.1421,             0.85193,              0.8486,               0.914,             0.70606,             0.82862,             0.69276,              1.1114,             0.00901,             0.00901,             0.00901
                   7,              1.0144,             0.76714,              1.1338,             0.85663,             0.87694,             0.92699,             0.72741,             0.77068,             0.62674,              1.0488,            0.008812,            0.008812,            0.008812
                   8,              1.0078,             0.74826,              1.1233,             0.80824,             0.77507,             0.86284,             0.67656,             0.78888,              0.8548,              1.0627,            0.008614,            0.008614,            0.008614
                   9,             0.99345,             0.73903,              1.1252,             0.91222,             0.88011,             0.94456,             0.76238,             0.73772,              0.6035,              1.0358,            0.008416,            0.008416,            0.008416
                  10,               0.976,              0.7039,              1.1105,             0.81767,             0.83728,             0.87459,             0.69513,             0.76362,             0.77792,              1.0452,            0.008218,            0.008218,            0.008218
                  11,             0.95776,             0.69564,              1.1032,             0.90603,             0.77233,             0.88685,             0.68448,             0.81782,              1.0377,              1.0942,             0.00802,             0.00802,             0.00802
                  12,             0.94803,             0.68805,              1.1025,             0.90283,             0.87571,             0.95081,             0.76041,             0.76195,             0.64402,              1.0595,            0.007822,            0.007822,            0.007822
                  13,             0.93936,             0.66732,              1.0983,             0.90525,             0.90226,             0.95704,             0.77725,             0.72062,             0.50654,              1.0251,            0.007624,            0.007624,            0.007624
                  14,             0.92775,             0.65466,              1.0836,             0.91186,              0.8956,             0.95997,               0.796,             0.69533,             0.49017,              1.0179,            0.007426,            0.007426,            0.007426
                  15,              0.9121,             0.63615,              1.0784,             0.90742,             0.90475,             0.95457,             0.79673,             0.67392,             0.46146,              1.0022,            0.007228,            0.007228,            0.007228
                  16,             0.90499,             0.62315,              1.0673,               0.933,             0.91904,              0.9673,             0.79999,             0.68427,             0.45682,              1.0041,             0.00703,             0.00703,             0.00703
                  17,             0.90166,             0.61922,              1.0741,             0.92497,             0.91502,             0.96767,             0.80674,             0.67252,             0.43017,             0.99839,            0.006832,            0.006832,            0.006832
                  18,             0.88362,             0.60263,              1.0625,             0.93729,             0.90693,             0.96222,             0.80008,             0.66714,             0.44342,             0.99055,            0.006634,            0.006634,            0.006634
