               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.1437,              1.5624,              1.2104,             0.83647,             0.87727,              0.9209,             0.75285,             0.69526,             0.54609,             0.97813,            0.070441,           0.0032843,           0.0032843
                   1,             0.95539,               0.811,              1.0773,             0.86837,             0.84889,             0.94045,             0.76845,             0.72332,             0.60724,             0.99274,             0.04031,           0.0064866,           0.0064866
                   2,              1.0251,              0.8286,              1.1163,             0.83375,             0.76614,             0.87572,              0.6477,             0.92705,              1.8845,              1.1712,            0.010047,           0.0095569,           0.0095569
                   3,              1.1032,             0.89293,              1.1659,             0.70911,             0.68973,             0.72858,             0.48649,              1.1252,              3.4607,              1.3312,            0.009406,            0.009406,            0.009406
                   4,               1.078,             0.84847,              1.1544,              0.7724,             0.73372,             0.84024,             0.62026,              0.9224,              1.0728,              1.1837,            0.009406,            0.009406,            0.009406
                   5,              1.0542,              0.8229,              1.1491,             0.84272,             0.69039,              0.8019,             0.60375,             0.91716,              1.1536,              1.2015,            0.009208,            0.009208,            0.009208
                   6,              1.0446,             0.80315,              1.1503,             0.86647,             0.86097,             0.92208,             0.72163,             0.79056,             0.69647,              1.0737,             0.00901,             0.00901,             0.00901
                   7,              1.0209,             0.77056,              1.1352,             0.84693,              0.7877,             0.86652,             0.67157,             0.79819,              1.1889,               1.076,            0.008812,            0.008812,            0.008812
                   8,              1.0069,             0.74485,                1.12,             0.72297,             0.59843,               0.695,             0.53118,              1.0476,              1.7775,              1.3621,            0.008614,            0.008614,            0.008614
                   9,             0.99019,             0.73681,              1.1227,             0.87387,             0.75108,             0.88632,               0.702,             0.78418,             0.88847,              1.0676,            0.008416,            0.008416,            0.008416
                  10,             0.97334,             0.70579,              1.1103,             0.88858,             0.84986,             0.92906,             0.74963,             0.75268,             0.59082,              1.0311,            0.008218,            0.008218,            0.008218
                  11,             0.95542,             0.69881,              1.1052,             0.86236,             0.85987,             0.93322,             0.76084,              0.7077,             0.68128,              1.0287,             0.00802,             0.00802,             0.00802
                  12,             0.94699,             0.68326,              1.0976,             0.91724,             0.89805,             0.95962,             0.76972,             0.71877,             0.48402,              1.0101,            0.007822,            0.007822,            0.007822
