filename,density_count,mean_iou
2_119880.txt,1,0.0
5_080160.txt,1,0.0
3_129960.txt,1,0.0
3_023370.txt,2,0.0
3_067560.txt,1,0.0
3_046530.txt,1,0.0
5_146940.txt,3,0.0
3_092370.txt,5,0.04434841347411927
5_051540.txt,4,0.052195478639022096
1_088110.txt,5,0.02253788995756662
2_038820.txt,1,0.0
2_049350.txt,1,0.0
3_140610.txt,2,0.0
5_069390.txt,1,0.0
1_034200.txt,1,0.0
2_096000.txt,7,0.028161311576714792
4_055410.txt,1,0.0
2_035310.txt,1,0.0
4_049770.txt,1,0.0
5_034350.txt,1,0.0
3_084360.txt,2,0.03396944061905704
3_126060.txt,1,0.0
3_003720.txt,1,0.0
2_066480.txt,2,0.0
5_083340.txt,1,0.0
3_049320.txt,4,0.05431763156734495
5_075180.txt,1,0.0
2_015540.txt,1,0.0
2_107940.txt,2,0.0
1_063360.txt,1,0.0
2_134760.txt,1,0.0
4_018510.txt,4,0.06632762055524584
2_002490.txt,10,0.05710717950835789
2_042780.txt,3,0.04773261366897619
2_042870.txt,2,0.0
3_044370.txt,1,0.0
3_099270.txt,1,0.0
3_116040.txt,1,0.0
4_026640.txt,1,0.0
2_055620.txt,2,0.11165832668102002
2_035010.txt,2,0.0
5_072360.txt,2,0.0
5_162450.txt,1,0.0
2_092880.txt,1,0.0
2_094290.txt,1,0.0
5_078480.txt,1,0.0
3_098760.txt,1,0.0
3_027510.txt,1,0.0
3_063030.txt,2,0.00490410094012089
1_055860.txt,1,0.0
3_019080.txt,1,0.0
2_131310.txt,1,0.0
3_085620.txt,3,0.18247005692362372
5_118110.txt,2,0.00569044006069802
3_066180.txt,2,0.0
5_071130.txt,1,0.0
1_082710.txt,1,0.0
4_045840.txt,1,0.0
4_026430.txt,1,0.0
2_021240.txt,3,0.06916664436046506
3_056880.txt,3,0.06430300139558712
5_110220.txt,3,0.008173869889506835
3_024540.txt,1,0.0
1_037950.txt,1,0.0
5_118230.txt,4,0.09167233772121108
4_049800.txt,1,0.0
5_011760.txt,2,0.05342430484037075
2_083850.txt,1,0.0
5_085110.txt,1,0.0
3_051390.txt,1,0.0
5_155310.txt,1,0.0
5_071010.txt,3,0.08856722797666955
3_048090.txt,4,0.039864303996933755
4_011970.txt,1,0.0
3_115590.txt,3,0.21162124437480034
2_066450.txt,1,0.0
2_069930.txt,4,0.08939234104702337
5_009810.txt,1,0.0
3_067410.txt,2,0.0
3_021240.txt,1,0.0
2_051690.txt,1,0.0
3_058950.txt,2,0.02208588957055217
3_136320.txt,2,0.0
2_010920.txt,1,0.0
1_038880.txt,3,0.019195828854596638
3_039960.txt,1,0.0
3_141450.txt,1,0.0
5_011310.txt,3,0.0
4_004830.txt,1,0.0
4_004860.txt,1,0.0
4_091590.txt,5,0.04099901408369432
2_046380.txt,1,0.0
2_070800.txt,3,0.07712328890169438
1_086700.txt,2,0.30516670012964675
2_015090.txt,1,0.0
2_104370.txt,1,0.0
3_031770.txt,2,0.0
3_117000.txt,2,0.0
3_054270.txt,1,0.0
1_019980.txt,1,0.0
2_060510.txt,7,0.05799412063303861
1_077400.txt,2,0.4333541041182805
2_071460.txt,1,0.0
3_058410.txt,1,0.0
4_083640.txt,2,0.5025704925398551
3_068490.txt,1,0.0
5_096630.txt,1,0.0
3_039720.txt,3,0.07470630947329819
3_056820.txt,2,0.5485978049569998
2_134940.txt,1,0.0
5_047970.txt,1,0.0
