               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.2673,              2.0274,               1.385,             0.60111,             0.72529,             0.69284,             0.50469,             0.83087,              1.0559,              1.1452,            0.070441,           0.0032843,           0.0032843
                   1,              1.0669,              1.2788,              1.2319,             0.77998,             0.76086,              0.8432,             0.62173,              0.8447,              0.9363,              1.0984,            0.040397,            0.006574,            0.006574
                   2,              1.0859,              1.1788,              1.2322,             0.73629,             0.70532,              0.7931,             0.55915,             0.94901,              1.1994,              1.1547,             0.01031,           0.0098196,           0.0098196
                   3,              1.1444,              1.2052,              1.2721,             0.82076,              0.7438,             0.83844,             0.57251,             0.98854,             0.98875,                 1.3,            0.009802,            0.009802,            0.009802
                   4,              1.1442,              1.0764,              1.2866,              0.7831,             0.70249,             0.79055,             0.54565,              1.0044,             0.97942,              1.2879,            0.009802,            0.009802,            0.009802
                   5,              1.1439,              1.0904,              1.3014,             0.81423,              0.7502,             0.83206,             0.60112,             0.92593,               1.018,               1.249,            0.009736,            0.009736,            0.009736
                   6,              1.1353,              1.0583,              1.2911,             0.81685,             0.76396,             0.85181,             0.59023,              1.0197,             0.81103,              1.2884,             0.00967,             0.00967,             0.00967
                   7,              1.1032,              1.0194,              1.2732,             0.83764,             0.74615,             0.86193,             0.61612,              0.9294,             0.79178,              1.2374,            0.009604,            0.009604,            0.009604
                   8,              1.1101,              1.0145,              1.2886,             0.83437,             0.74469,             0.83564,             0.59679,               0.975,             0.90223,               1.279,            0.009538,            0.009538,            0.009538
                   9,              1.1068,             0.99222,              1.2764,             0.81152,             0.79354,             0.86115,             0.60674,             0.95275,             0.89357,              1.2748,            0.009472,            0.009472,            0.009472
                  10,              1.0896,             0.97396,              1.2771,             0.81282,             0.79768,             0.86509,              0.6162,             0.94755,             0.80558,              1.2383,            0.009406,            0.009406,            0.009406
                  11,              1.0787,             0.96416,              1.2572,             0.87452,             0.80272,             0.88596,              0.6504,             0.90225,             0.70207,              1.2177,             0.00934,             0.00934,             0.00934
                  12,                1.08,             0.96538,              1.2706,             0.84132,             0.81373,             0.87467,             0.63487,             0.90567,             0.71598,              1.2423,            0.009274,            0.009274,            0.009274
                  13,              1.0663,                0.94,              1.2596,             0.82774,             0.80467,              0.8656,             0.63286,              0.9339,             0.73559,              1.2208,            0.009208,            0.009208,            0.009208
                  14,              1.0564,             0.93394,              1.2463,             0.85624,             0.81005,             0.88987,             0.65311,             0.92224,             0.67857,              1.2545,            0.009142,            0.009142,            0.009142
                  15,              1.0657,             0.91148,              1.2531,             0.88466,             0.79424,             0.89609,              0.6522,             0.90048,             0.67711,              1.2265,            0.009076,            0.009076,            0.009076
                  16,              1.0618,             0.91401,              1.2532,             0.81466,             0.80112,             0.86078,              0.6379,              0.8792,             0.75254,              1.2019,             0.00901,             0.00901,             0.00901
                  17,              1.0481,             0.89309,              1.2364,             0.84229,             0.82326,             0.89366,             0.66077,             0.87986,             0.66015,              1.2375,            0.008944,            0.008944,            0.008944
                  18,              1.0145,              0.8781,              1.2357,             0.85725,             0.82088,             0.89132,             0.65114,             0.90571,             0.65571,                1.21,            0.008878,            0.008878,            0.008878
                  19,              1.0157,             0.86224,              1.2281,             0.87112,             0.79834,             0.88966,             0.66749,             0.88655,             0.67124,              1.1969,            0.008812,            0.008812,            0.008812
                  20,              1.0031,             0.84045,              1.2081,             0.87118,             0.80326,             0.88251,             0.65619,             0.88052,             0.66043,              1.2074,            0.008746,            0.008746,            0.008746
                  21,             0.99467,             0.82228,              1.2069,             0.85847,             0.82615,              0.9099,             0.67716,             0.86643,             0.61489,              1.1931,             0.00868,             0.00868,             0.00868
                  22,              1.0177,             0.85677,              1.2253,             0.87173,             0.83968,             0.91167,             0.68506,             0.85393,             0.63948,              1.1761,            0.008614,            0.008614,            0.008614
                  23,             0.99835,             0.84678,              1.2189,             0.86596,             0.79799,             0.88361,             0.64975,             0.87211,             0.69659,              1.1959,            0.008548,            0.008548,            0.008548
                  24,              0.9968,             0.82122,              1.2177,             0.83687,             0.84573,             0.90853,             0.66926,             0.87078,             0.62414,              1.1744,            0.008482,            0.008482,            0.008482
                  25,             0.99284,             0.81135,               1.203,             0.88847,              0.8229,             0.90595,             0.67512,             0.84833,             0.64724,              1.1533,            0.008416,            0.008416,            0.008416
                  26,             0.98824,             0.83212,              1.2122,             0.86322,             0.82652,             0.90318,             0.67805,             0.85739,             0.63305,              1.1696,             0.00835,             0.00835,             0.00835
                  27,             0.96759,             0.78747,               1.197,             0.88391,             0.83526,             0.90196,             0.68786,             0.84281,             0.59208,              1.1848,            0.008284,            0.008284,            0.008284
                  28,             0.96799,             0.79915,               1.209,             0.85261,              0.8565,             0.91173,             0.68814,              0.8482,             0.58447,              1.2173,            0.008218,            0.008218,            0.008218
                  29,             0.95921,             0.78988,              1.2111,             0.88783,             0.83097,             0.91572,             0.69318,             0.82229,             0.60668,              1.1717,            0.008152,            0.008152,            0.008152
                  30,             0.93741,             0.77743,              1.1895,             0.89704,             0.85688,             0.92465,              0.7096,             0.82069,              0.5674,              1.1553,            0.008086,            0.008086,            0.008086
                  31,             0.94414,             0.75804,              1.1868,             0.87964,             0.84604,             0.92359,             0.68884,             0.84513,              0.5741,              1.2046,             0.00802,             0.00802,             0.00802
                  32,             0.93498,              0.7572,                1.18,             0.86873,             0.84038,             0.90048,             0.67784,             0.85337,             0.61706,              1.1862,            0.007954,            0.007954,            0.007954
                  33,             0.92719,             0.74124,              1.1635,             0.88372,             0.84058,             0.91148,             0.69437,             0.82385,             0.57782,              1.1353,            0.007888,            0.007888,            0.007888
                  34,             0.93261,             0.75407,              1.1758,             0.91523,             0.81977,             0.92161,             0.70676,             0.83168,             0.56286,              1.1711,            0.007822,            0.007822,            0.007822
