               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.1437,              1.5548,              1.2179,             0.82687,             0.87886,             0.91224,             0.74366,             0.70502,             0.53491,             0.97823,            0.070441,           0.0032843,           0.0032843
                   1,              0.9614,             0.80503,              1.0828,              0.8193,              0.8792,             0.92409,             0.75323,             0.70855,              0.6744,              1.0042,             0.04031,           0.0064866,           0.0064866
                   2,              1.0254,             0.82614,               1.112,             0.87315,             0.83438,             0.89206,             0.67534,             0.86842,              1.5293,              1.1254,            0.010047,           0.0095569,           0.0095569
                   3,              1.1081,             0.91147,              1.1604,             0.70046,             0.63393,             0.70538,             0.46999,                1.11,              6.6605,              1.3545,            0.009406,            0.009406,            0.009406
                   4,              1.0829,             0.85724,              1.1478,             0.79538,             0.75573,             0.81228,             0.60277,             0.93218,              1.5582,              1.2248,            0.009406,            0.009406,            0.009406
                   5,              1.0597,             0.82209,              1.1439,             0.87664,             0.86457,             0.93545,             0.72173,             0.82711,             0.66688,              1.0816,            0.009208,            0.009208,            0.009208
                   6,              1.0539,             0.80613,              1.1388,             0.90729,             0.82732,             0.93283,              0.7162,             0.83559,             0.84972,              1.1273,             0.00901,             0.00901,             0.00901
                   7,              1.0203,             0.77074,              1.1315,             0.88994,             0.79355,             0.88921,             0.70062,             0.79813,              1.2083,              1.0868,            0.008812,            0.008812,            0.008812
                   8,              1.0051,             0.74717,               1.116,               0.879,             0.78152,             0.89062,             0.68942,             0.84214,             0.80555,              1.1021,            0.008614,            0.008614,            0.008614
                   9,              1.0016,             0.74362,              1.1181,             0.93609,             0.89404,             0.95742,             0.76566,             0.76445,             0.55182,               1.042,            0.008416,            0.008416,            0.008416
                  10,             0.97876,             0.70552,              1.1081,              0.7379,             0.75829,             0.83892,             0.65234,             0.82119,             0.91027,              1.0997,            0.008218,            0.008218,            0.008218
                  11,             0.96212,              0.7087,              1.1036,             0.87839,             0.85177,             0.93489,             0.75661,             0.72662,             0.67446,              1.0289,             0.00802,             0.00802,             0.00802
                  12,             0.95293,             0.68895,              1.0982,             0.94267,              0.8613,             0.93712,              0.7518,             0.74794,              0.7219,              1.0297,            0.007822,            0.007822,            0.007822
                  13,             0.93848,             0.67602,              1.0954,             0.86858,             0.89851,              0.9497,              0.7884,              0.6873,             0.50974,              1.0059,            0.007624,            0.007624,            0.007624
                  14,             0.92989,             0.65814,              1.0857,             0.86147,             0.86978,             0.94077,             0.77554,             0.70014,             0.57871,              1.0035,            0.007426,            0.007426,            0.007426
                  15,             0.91919,             0.63742,              1.0768,              0.8795,             0.90706,             0.94794,              0.7672,             0.72858,             0.49124,              1.0412,            0.007228,            0.007228,            0.007228
                  16,             0.91086,             0.63008,              1.0695,             0.94392,             0.90913,             0.96671,             0.80022,             0.67805,              0.4377,              1.0147,             0.00703,             0.00703,             0.00703
                  17,             0.90184,             0.62521,              1.0752,             0.94244,              0.8931,             0.96479,             0.81068,              0.6625,             0.45188,             0.99727,            0.006832,            0.006832,            0.006832
                  18,             0.88732,              0.6041,              1.0663,             0.93861,             0.90935,             0.97221,             0.81898,              0.6612,             0.41822,             0.98272,            0.006634,            0.006634,            0.006634
                  19,               0.881,             0.60283,              1.0675,             0.92549,             0.92584,             0.96975,             0.81738,             0.64108,             0.42223,             0.98329,            0.006436,            0.006436,            0.006436
