               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,               1.776,              3.9472,              1.4217,            0.094422,            0.099544,            0.056132,            0.035212,             0.96182,               3.274,              1.0717,              0.0973,              0.0003,              0.0003
                   1,              1.7836,              3.9559,               1.424,            0.065609,            0.080841,            0.055337,            0.033931,              1.0048,              3.2821,              1.0967,            0.093694,          0.00069403,          0.00069403
                   2,              1.7245,              3.7207,              1.4065,             0.24841,             0.31098,             0.18029,             0.12782,             0.95389,              2.4436,              1.1031,            0.090081,           0.0010812,           0.0010812
                   3,              1.5296,              2.5164,              1.3316,             0.30026,             0.54258,             0.29251,             0.19558,             0.91332,               2.518,              1.1128,            0.086462,           0.0014616,           0.0014616
                   4,              1.4083,              1.7001,              1.2548,             0.39915,             0.62334,             0.43343,             0.29898,              0.8887,              2.2525,              1.1024,            0.082835,           0.0018351,           0.0018351
                   5,              1.2458,              1.4662,              1.1816,             0.51415,             0.65846,             0.59613,             0.41466,               0.868,              1.4895,              1.0991,            0.079202,           0.0022019,           0.0022019
                   6,               1.128,              1.3413,              1.1221,             0.57294,             0.65929,             0.65705,             0.45303,             0.86304,              1.1039,              1.0922,            0.075562,           0.0025617,           0.0025617
                   7,              1.0976,              1.2442,              1.0938,             0.51539,             0.72282,             0.69638,             0.48841,             0.83007,              1.3438,              1.0831,            0.071915,           0.0029148,           0.0029148
                   8,              1.0489,              1.1444,              1.0802,             0.69343,             0.72335,             0.78304,              0.5651,             0.78647,              1.2851,              1.0698,            0.068261,            0.003261,            0.003261
                   9,              1.0551,              1.0841,              1.0676,             0.71645,             0.74593,              0.8057,             0.56662,             0.85159,              1.0111,              1.0819,              0.0646,           0.0036004,           0.0036004
                  10,              1.0729,              1.0123,              1.0522,               0.702,             0.77474,             0.81828,             0.56428,             0.89695,             0.98008,              1.0797,            0.060933,            0.003933,            0.003933
                  11,              1.0693,             0.95077,              1.0448,             0.63447,             0.83145,             0.83442,             0.57178,             0.90547,             0.98047,              1.0801,            0.057259,           0.0042588,           0.0042588
                  12,              1.0633,             0.96031,              1.0421,             0.69943,             0.82412,             0.85152,             0.60035,             0.87711,             0.85652,              1.0817,            0.053578,           0.0045777,           0.0045777
                  13,              1.0586,             0.92604,              1.0471,              0.7583,             0.79818,             0.85817,             0.61985,             0.84981,             0.85215,              1.0696,             0.04989,           0.0048898,           0.0048898
                  14,              1.0592,             0.91886,              1.0319,             0.78795,             0.76521,             0.85147,             0.60667,             0.89314,              0.7382,              1.0654,            0.046195,           0.0051951,           0.0051951
                  15,              1.0826,             0.89037,              1.0364,             0.75789,             0.78872,             0.85693,             0.62592,             0.85639,             0.69292,                1.06,            0.042493,           0.0054935,           0.0054935
                  16,              1.0195,             0.88694,              1.0188,             0.78567,             0.76071,             0.85686,             0.61941,              0.8919,             0.73894,              1.0642,            0.038785,           0.0057851,           0.0057851
                  17,                1.05,             0.85475,              1.0248,             0.85389,             0.72955,             0.85609,              0.6267,             0.86283,             0.77697,              1.0611,             0.03507,           0.0060699,           0.0060699
                  18,              1.0707,             0.84097,              1.0271,             0.73577,             0.85038,              0.8753,              0.6359,             0.88205,             0.78543,              1.0451,            0.031348,           0.0063478,           0.0063478
                  19,              1.0242,             0.86808,              1.0195,             0.79146,             0.83878,             0.87345,             0.65194,             0.84333,             0.75368,               1.028,            0.027619,            0.006619,            0.006619
                  20,               1.019,              0.8699,              1.0182,             0.87045,              0.7862,             0.88641,             0.66882,             0.82348,             0.68012,                1.02,            0.023883,           0.0068833,           0.0068833
                  21,              1.0566,             0.85816,              1.0103,             0.83506,             0.81043,             0.87755,             0.66978,             0.80539,             0.70038,              1.0227,            0.020141,           0.0071408,           0.0071408
                  22,              1.0921,             0.83251,              1.0163,             0.82032,             0.78756,             0.85095,             0.66261,             0.77624,             0.70233,              1.0215,            0.016391,           0.0073914,           0.0073914
                  23,              1.0705,             0.82559,              1.0197,             0.80399,             0.82817,             0.84819,             0.64559,             0.80664,              0.7194,              1.0383,            0.012635,           0.0076352,           0.0076352
                  24,              1.0521,             0.80341,                1.01,             0.75474,             0.83509,             0.84873,             0.65585,              0.7784,             0.68023,              1.0485,           0.0088722,           0.0078722,           0.0078722
                  25,              1.0763,             0.80418,              1.0286,             0.78746,             0.81709,             0.85529,             0.66111,             0.77994,             0.69852,                1.05,           0.0078664,           0.0078664,           0.0078664
                  26,              1.0158,             0.80589,              1.0187,              0.7985,             0.78739,             0.86696,             0.66152,             0.79445,             0.77151,              1.0502,           0.0078664,           0.0078664,           0.0078664
                  27,              1.0486,             0.78905,              1.0155,              0.8541,             0.80554,             0.88579,             0.68886,             0.77814,             0.64497,              1.0423,            0.007781,            0.007781,            0.007781
                  28,               1.015,             0.80515,              1.0137,             0.85254,             0.81466,              0.8671,             0.66515,             0.77513,             0.69056,              1.0526,           0.0076957,           0.0076957,           0.0076957
                  29,              1.0086,             0.77272,              1.0136,             0.81096,             0.78918,             0.83507,             0.63345,             0.81023,             0.79523,              1.0734,           0.0076103,           0.0076103,           0.0076103
                  30,             0.98425,             0.77226,              1.0038,             0.82204,             0.80524,             0.84069,             0.63402,             0.83759,             0.78271,              1.0664,            0.007525,            0.007525,            0.007525
                  31,              1.0037,              0.7439,              1.0081,             0.80428,             0.79545,             0.84684,             0.63762,             0.84141,             0.72475,              1.0816,           0.0074397,           0.0074397,           0.0074397
                  32,               1.009,             0.74378,              1.0087,             0.82646,             0.81502,             0.89079,             0.66274,             0.87526,             0.68264,              1.0756,           0.0073543,           0.0073543,           0.0073543
                  33,             0.99499,             0.73755,              1.0084,             0.84184,             0.80359,             0.85444,             0.65142,             0.81889,             0.76613,              1.0595,            0.007269,            0.007269,            0.007269
                  34,             0.97612,             0.73064,             0.99972,             0.85163,             0.79184,             0.85612,             0.65195,             0.82219,             0.73557,              1.0588,           0.0071836,           0.0071836,           0.0071836
                  35,              1.0043,             0.73255,              1.0108,             0.83515,              0.7923,             0.87484,               0.675,             0.80138,              0.7212,              1.0512,           0.0070983,           0.0070983,           0.0070983
                  36,             0.95018,             0.71929,             0.99743,               0.832,             0.83574,             0.86937,             0.68364,              0.7899,             0.66568,              1.0637,           0.0070129,           0.0070129,           0.0070129
                  37,             0.95236,             0.70583,             0.99089,             0.82351,             0.80314,             0.87019,             0.67651,             0.81988,             0.71698,              1.0624,           0.0069276,           0.0069276,           0.0069276
                  38,             0.97573,             0.71051,             0.99736,             0.81896,             0.79765,             0.87093,             0.66562,             0.81777,             0.67308,              1.0674,           0.0068422,           0.0068422,           0.0068422
                  39,             0.97045,              0.7096,             0.99687,             0.77548,             0.82536,             0.86069,             0.66036,             0.81569,             0.68806,              1.0765,           0.0067569,           0.0067569,           0.0067569
