               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.3926,              3.1775,              1.4097,             0.31876,             0.61572,             0.39201,             0.27742,             0.82902,              1.8243,              1.1853,              0.0874,              0.0014,              0.0014
                   1,              1.0646,              1.5771,              1.2113,             0.57231,             0.75977,             0.73098,             0.55947,             0.70005,              1.1247,              1.0892,            0.073881,           0.0028806,           0.0028806
                   2,             0.90323,              1.2223,              1.0871,             0.64849,             0.74758,               0.816,             0.65125,             0.67037,              1.0464,              1.0525,            0.060341,           0.0043411,           0.0043411
                   3,             0.89593,              1.0086,              1.0694,             0.74149,              0.7697,             0.81729,             0.64642,             0.70281,             0.89123,              1.0882,            0.046782,           0.0057816,           0.0057816
                   4,             0.90966,             0.96093,              1.0609,             0.75122,             0.79007,             0.84539,              0.6567,             0.74625,               1.001,              1.1082,            0.033202,            0.007202,            0.007202
                   5,             0.92883,             0.96555,              1.0821,             0.77171,             0.76303,             0.82857,             0.63461,              0.7978,              1.1692,              1.1416,            0.019602,           0.0086023,           0.0086023
                   6,             0.99815,             0.94985,              1.0959,             0.64997,             0.67094,             0.71879,             0.47321,              1.0013,              2.9225,                1.32,           0.0095986,           0.0095986,           0.0095986
                   7,              0.9921,             0.97129,              1.1164,             0.72247,             0.67629,             0.73105,             0.51476,             0.93512,              1.7797,              1.2924,           0.0095986,           0.0095986,           0.0095986
                   8,              1.0267,             0.97622,              1.1358,             0.77787,             0.71809,             0.78562,             0.56605,             0.91435,              1.7267,              1.2788,           0.0095318,           0.0095318,           0.0095318
                   9,              1.0111,             0.93117,              1.1276,             0.64095,              0.6343,             0.65964,             0.43132,              1.0512,              2.7178,              1.3975,           0.0094649,           0.0094649,           0.0094649
                  10,             0.99115,               0.934,              1.1191,              0.6318,             0.68509,             0.64775,             0.40423,              1.1818,              2.5076,              1.6045,            0.009398,            0.009398,            0.009398
                  11,             0.98772,             0.92573,              1.1236,             0.68821,              0.6271,              0.7102,             0.52244,             0.94217,              1.7808,              1.3393,           0.0093311,           0.0093311,           0.0093311
