               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.0485,              2.0397,              1.2713,             0.64034,             0.74989,             0.74082,             0.56947,             0.66744,             0.92177,              1.0149,            0.070508,           0.0032768,           0.0032768
                   1,              0.8725,              1.1901,              1.1379,             0.62299,             0.80927,             0.79008,             0.58885,             0.73181,              1.6642,                1.09,            0.040462,           0.0065634,           0.0065634
                   2,             0.88547,              1.1416,              1.1572,             0.66832,             0.76068,             0.76027,             0.55047,             0.79217,              1.0686,               1.079,            0.010368,           0.0098029,           0.0098029
                   3,             0.98935,               1.135,              1.2103,             0.74747,             0.70875,             0.72466,             0.49348,              0.8809,              1.2927,              1.2655,           0.0097879,           0.0097879,           0.0097879
                   4,             0.99173,              1.0976,              1.2176,             0.70469,             0.66192,               0.709,             0.50193,             0.82353,              1.7003,              1.1418,           0.0097879,           0.0097879,           0.0097879
                   5,             0.98469,              1.0591,              1.2282,             0.83029,             0.66441,             0.75774,              0.5454,             0.91997,              1.1009,              1.1973,           0.0097171,           0.0097171,           0.0097171
                   6,             0.97566,              1.0598,              1.2259,             0.72868,             0.67738,              0.7435,             0.53981,             0.82023,              1.3548,              1.1392,           0.0096464,           0.0096464,           0.0096464
                   7,             0.97677,              1.0684,              1.2298,              0.7363,             0.71237,             0.80372,             0.60987,             0.73148,             0.96076,              1.0601,           0.0095757,           0.0095757,           0.0095757
                   8,             0.94642,              1.0157,              1.2132,             0.75785,             0.76489,             0.80547,             0.61148,              0.7878,             0.91652,              1.1231,            0.009505,            0.009505,            0.009505
                   9,             0.94448,             0.98973,              1.2016,             0.80848,             0.73241,             0.79025,             0.57982,             0.82776,              1.1822,              1.1526,           0.0094343,           0.0094343,           0.0094343
