               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.1589,              1.6728,              1.2482,             0.78089,              0.7929,               0.859,             0.67197,              0.7246,              0.7746,              1.0041,             0.07033,           0.0032967,           0.0032967
                   1,             0.97793,             0.91333,              1.0972,             0.77209,             0.81813,             0.89676,             0.69294,             0.75809,             0.82162,              1.0349,            0.040237,           0.0065376,           0.0065376
                   2,               1.067,              0.9521,              1.1399,             0.79611,             0.53992,             0.67808,              0.5008,             0.94972,              2.3884,              1.1766,            0.010052,           0.0096855,           0.0096855
                   3,              1.1371,              1.0185,              1.1867,             0.71322,             0.62001,             0.67936,             0.42661,              1.1588,              2.6797,              1.4154,           0.0095817,           0.0095817,           0.0095817
                   4,              1.1128,             0.96991,              1.1791,             0.72138,             0.53116,             0.62046,             0.43107,              1.1691,              2.0371,              1.4158,           0.0095817,           0.0095817,           0.0095817
                   5,              1.0861,             0.93892,              1.1712,             0.78728,             0.78498,             0.84149,              0.6609,             0.77937,             0.95077,              1.1105,           0.0094423,           0.0094423,           0.0094423
                   6,               1.054,             0.89161,              1.1566,             0.65988,              0.6027,             0.63546,             0.43062,              1.1173,              1.8704,              1.3536,           0.0093028,           0.0093028,           0.0093028
                   7,              1.0347,             0.86359,              1.1477,             0.84265,             0.82227,             0.91492,             0.71512,               0.735,             0.71354,              1.0335,           0.0091634,           0.0091634,           0.0091634
                   8,              1.0199,             0.84166,              1.1349,              0.8227,             0.77626,             0.89019,             0.67647,              0.8168,             0.78214,              1.1116,           0.0090239,           0.0090239,           0.0090239
                   9,               1.002,             0.82208,              1.1238,             0.87078,              0.8588,             0.93016,              0.7524,             0.70655,             0.62994,              1.0358,           0.0088845,           0.0088845,           0.0088845
                  10,             0.99498,             0.81228,              1.1246,             0.90151,             0.87355,             0.94723,             0.77541,             0.69416,             0.51668,              1.0139,           0.0087451,           0.0087451,           0.0087451
                  11,              0.9779,             0.78276,              1.1172,             0.86966,             0.87579,             0.92226,             0.73581,             0.72706,             0.66516,              1.0446,           0.0086056,           0.0086056,           0.0086056
                  12,             0.97172,             0.78155,              1.1125,             0.91959,             0.87848,             0.95278,             0.77472,             0.69712,             0.49399,              1.0288,           0.0084662,           0.0084662,           0.0084662
                  13,             0.95299,             0.76201,              1.1029,             0.89933,             0.91779,             0.95029,             0.77132,             0.69982,             0.50164,               1.023,           0.0083268,           0.0083268,           0.0083268
                  14,             0.95191,              0.7487,              1.1015,             0.90139,             0.89972,             0.95819,              0.7885,             0.66476,             0.47829,              1.0055,           0.0081873,           0.0081873,           0.0081873
                  15,              0.9438,             0.74002,              1.1034,              0.9156,             0.90318,             0.96048,             0.79161,             0.65937,             0.46017,              1.0083,           0.0080479,           0.0080479,           0.0080479
                  16,             0.93835,             0.72829,              1.1009,             0.92351,             0.90233,             0.96046,             0.79187,             0.66169,             0.46334,              1.0032,           0.0079085,           0.0079085,           0.0079085
                  17,             0.92809,             0.71693,              1.0951,             0.92131,             0.91221,             0.96788,             0.80348,              0.6591,             0.43419,              1.0082,            0.007769,            0.007769,            0.007769
                  18,             0.92178,             0.70854,              1.0918,             0.92374,             0.89823,             0.96244,             0.80579,             0.63964,             0.43725,             0.98744,           0.0076296,           0.0076296,           0.0076296
                  19,             0.91853,             0.70194,              1.0903,             0.87172,             0.89935,             0.94618,             0.77367,             0.69644,              0.5058,              1.0246,           0.0074901,           0.0074901,           0.0074901
                  20,             0.90671,             0.69106,              1.0837,             0.90141,             0.91864,             0.96376,             0.80448,             0.64579,             0.42632,              1.0045,           0.0073507,           0.0073507,           0.0073507
                  21,             0.90596,             0.68886,              1.0849,             0.94514,             0.86156,             0.95497,              0.7992,              0.6321,             0.51014,             0.99082,           0.0072113,           0.0072113,           0.0072113
                  22,              0.8985,             0.68197,              1.0761,             0.92691,             0.91475,             0.96831,              0.7974,              0.6551,             0.44326,              1.0013,           0.0070718,           0.0070718,           0.0070718
                  23,             0.88932,             0.66676,              1.0699,             0.90795,             0.92502,             0.96436,             0.79575,             0.66951,             0.42913,              1.0069,           0.0069324,           0.0069324,           0.0069324
                  24,             0.89224,             0.66727,              1.0744,              0.9334,             0.90784,             0.96189,             0.80734,             0.62476,             0.42338,             0.98184,            0.006793,            0.006793,            0.006793
                  25,             0.88443,             0.65474,                1.07,             0.92005,             0.91508,             0.96788,              0.8067,             0.62929,             0.41853,             0.98041,           0.0066535,           0.0066535,           0.0066535
                  26,             0.87806,             0.65607,                1.07,             0.92697,             0.91452,             0.96738,             0.81398,             0.62611,             0.40287,             0.99553,           0.0065141,           0.0065141,           0.0065141
                  27,             0.87929,              0.6397,              1.0675,             0.92429,             0.90972,             0.96607,             0.82627,             0.60214,             0.40898,             0.97471,           0.0063746,           0.0063746,           0.0063746
                  28,             0.86139,             0.63399,              1.0604,             0.91049,             0.92665,             0.96735,             0.82147,              0.6154,             0.40673,             0.98506,           0.0062352,           0.0062352,           0.0062352
                  29,             0.86065,             0.62501,              1.0546,             0.92882,             0.90424,             0.96317,             0.80943,             0.62763,             0.42084,             0.98271,           0.0060958,           0.0060958,           0.0060958
                  30,             0.86255,             0.62565,              1.0604,             0.93701,             0.92669,             0.97345,             0.82487,              0.6156,             0.38697,             0.97335,           0.0059563,           0.0059563,           0.0059563
                  31,             0.86027,             0.62133,              1.0611,              0.9291,             0.90625,             0.97037,             0.81662,             0.63471,             0.40354,              1.0013,           0.0058169,           0.0058169,           0.0058169
                  32,             0.84919,             0.60988,              1.0557,             0.92253,             0.91081,             0.96903,             0.82136,             0.61692,             0.40073,             0.98396,           0.0056775,           0.0056775,           0.0056775
                  33,             0.84094,             0.60102,              1.0491,             0.93463,              0.9249,              0.9704,             0.82948,             0.60267,             0.37814,             0.97476,            0.005538,            0.005538,            0.005538
                  34,             0.84366,             0.60136,              1.0526,             0.93394,             0.92885,             0.97444,             0.82951,             0.60122,             0.38418,             0.97926,           0.0053986,           0.0053986,           0.0053986
                  35,             0.83252,             0.58981,              1.0491,             0.93563,             0.91821,             0.96835,             0.82242,              0.6139,             0.38893,             0.98387,           0.0052592,           0.0052592,           0.0052592
                  36,             0.82937,             0.58986,              1.0451,             0.93157,             0.91801,             0.96756,             0.81958,             0.61211,             0.38239,             0.97992,           0.0051197,           0.0051197,           0.0051197
                  37,             0.82705,             0.57608,              1.0356,             0.94413,             0.91104,             0.97331,             0.82988,             0.60423,             0.36754,              0.9718,           0.0049803,           0.0049803,           0.0049803
                  38,             0.82835,             0.58001,              1.0438,             0.93778,             0.91533,             0.97275,             0.83313,             0.59431,             0.37541,              0.9696,           0.0048408,           0.0048408,           0.0048408
                  39,             0.82507,             0.57836,               1.041,             0.92794,             0.92983,              0.9725,             0.82683,             0.60672,              0.3876,             0.97837,           0.0047014,           0.0047014,           0.0047014
                  40,             0.81536,             0.56534,              1.0383,             0.93679,             0.92927,              0.9713,             0.82602,             0.60482,             0.37532,             0.97612,            0.004562,            0.004562,            0.004562
                  41,             0.81417,             0.56187,              1.0356,             0.93396,             0.92669,             0.96964,             0.83282,             0.59952,             0.36908,             0.98112,           0.0044225,           0.0044225,           0.0044225
                  42,             0.81042,             0.55723,              1.0287,             0.92997,             0.92609,             0.97261,             0.83485,             0.59519,             0.37026,             0.97189,           0.0042831,           0.0042831,           0.0042831
                  43,             0.80312,             0.55074,              1.0287,             0.92198,             0.93393,             0.97218,             0.83662,             0.59369,             0.36739,             0.96425,           0.0041437,           0.0041437,           0.0041437
                  44,             0.80339,             0.54392,              1.0271,             0.93343,             0.92424,               0.972,             0.83143,             0.60274,             0.37359,             0.97909,           0.0040042,           0.0040042,           0.0040042
                  45,             0.80073,             0.55276,              1.0274,             0.93688,              0.9222,             0.97192,             0.82952,             0.61605,             0.36776,             0.98186,           0.0038648,           0.0038648,           0.0038648
                  46,             0.79797,             0.54164,              1.0251,             0.92276,             0.93383,             0.96799,             0.83227,             0.59438,             0.37448,             0.97245,           0.0037254,           0.0037254,           0.0037254
                  47,             0.79567,             0.53724,               1.027,             0.93809,             0.92798,             0.97036,             0.82718,               0.595,             0.37464,             0.97473,           0.0035859,           0.0035859,           0.0035859
                  48,             0.79544,             0.53611,              1.0288,             0.93079,             0.92165,             0.97285,             0.83863,              0.5915,             0.36387,             0.97416,           0.0034465,           0.0034465,           0.0034465
                  49,             0.77909,             0.52395,              1.0174,             0.93109,             0.93944,             0.97617,             0.84572,             0.57953,             0.34636,             0.96062,            0.003307,            0.003307,            0.003307
                  50,             0.78284,             0.52473,              1.0234,             0.94605,             0.92708,             0.97646,             0.84508,               0.581,             0.34966,             0.96133,           0.0031676,           0.0031676,           0.0031676
                  51,             0.78549,             0.52487,              1.0226,             0.94318,              0.9175,             0.97471,              0.8324,             0.60423,             0.36566,             0.98446,           0.0030282,           0.0030282,           0.0030282
                  52,             0.77781,             0.52245,              1.0198,             0.93253,              0.9326,             0.97108,             0.83791,             0.59263,             0.35534,             0.97238,           0.0028887,           0.0028887,           0.0028887
                  53,             0.76808,             0.50684,              1.0172,             0.94369,             0.92907,             0.97342,             0.84373,              0.5838,             0.35276,             0.97467,           0.0027493,           0.0027493,           0.0027493
                  54,             0.77207,             0.50743,              1.0184,             0.93211,             0.93777,             0.97194,             0.84143,             0.59024,             0.35708,             0.96907,           0.0026099,           0.0026099,           0.0026099
                  55,             0.75913,             0.49915,              1.0149,             0.93827,             0.93445,             0.97224,             0.84538,             0.59007,             0.35275,             0.97776,           0.0024704,           0.0024704,           0.0024704
                  56,             0.76633,             0.49638,              1.0164,             0.93323,             0.93905,             0.97431,             0.84471,             0.59139,             0.34613,             0.97536,            0.002331,            0.002331,            0.002331
                  57,             0.75621,             0.49286,              1.0151,             0.94324,             0.92684,             0.97599,             0.84852,             0.58251,             0.34282,             0.96037,           0.0021915,           0.0021915,           0.0021915
                  58,             0.75332,             0.48887,              1.0079,             0.93552,             0.93205,             0.97222,             0.84672,             0.58329,             0.34983,              0.9637,           0.0020521,           0.0020521,           0.0020521
                  59,             0.75015,             0.48396,              1.0056,             0.93893,               0.926,             0.97017,             0.83823,             0.59034,             0.34868,             0.96872,           0.0019127,           0.0019127,           0.0019127
                  60,              0.7468,             0.48206,              1.0021,             0.94323,             0.92724,             0.97184,             0.84147,             0.59415,             0.35208,             0.96822,           0.0017732,           0.0017732,           0.0017732
                  61,             0.74073,             0.47636,              1.0035,             0.94806,             0.92593,             0.97108,             0.84541,             0.59265,             0.35001,             0.96724,           0.0016338,           0.0016338,           0.0016338
                  62,             0.74763,             0.48066,              1.0038,             0.94924,             0.91917,             0.97372,             0.84317,             0.59426,             0.34779,             0.97283,           0.0014944,           0.0014944,           0.0014944
                  63,             0.73758,             0.46919,             0.99739,              0.9501,             0.92139,             0.97265,             0.84233,             0.58954,             0.35289,             0.96366,           0.0013549,           0.0013549,           0.0013549
                  64,             0.73127,             0.46367,             0.99945,             0.93615,             0.93362,             0.97249,             0.84458,             0.58592,             0.34797,             0.96292,           0.0012155,           0.0012155,           0.0012155
                  65,             0.73158,             0.46074,             0.99636,             0.94811,             0.92455,             0.96972,             0.84344,             0.58208,             0.35375,             0.95834,           0.0010761,           0.0010761,           0.0010761
                  66,             0.73014,              0.4605,             0.99136,             0.94739,              0.9202,              0.9699,              0.8398,             0.59166,             0.35901,             0.96162,          0.00093662,          0.00093662,          0.00093662
