               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,               1.141,               1.793,              1.2173,             0.85848,             0.84323,             0.91865,             0.74197,             0.72222,             0.58646,             0.99272,            0.070441,           0.0032843,           0.0032843
                   1,             0.95232,             0.88722,              1.0726,             0.82232,             0.78388,             0.88613,             0.62411,              1.0285,             0.97846,              1.1637,            0.040366,           0.0065423,           0.0065423
                   2,              1.0284,             0.89989,              1.1065,             0.80377,             0.73285,              0.8314,             0.60776,             0.93096,              2.2796,              1.1564,            0.010215,           0.0097245,           0.0097245
                   3,              1.1086,             0.96689,              1.1575,              0.7534,             0.72229,             0.75293,             0.56095,             0.89974,               3.063,              1.2002,           0.0096586,           0.0096586,           0.0096586
                   4,              1.0788,             0.91697,              1.1511,             0.83356,             0.76249,              0.8491,             0.60075,             0.99646,              1.6768,              1.2514,           0.0096586,           0.0096586,           0.0096586
                   5,              1.0597,             0.88623,              1.1466,             0.72287,             0.63816,             0.74681,             0.50829,              1.1312,              2.3057,              1.2996,           0.0095448,           0.0095448,           0.0095448
                   6,              1.0517,             0.87179,              1.1468,             0.80978,             0.81375,             0.87145,             0.66182,              0.8348,              1.4643,              1.0979,            0.009431,            0.009431,            0.009431
                   7,              1.0215,             0.83127,              1.1347,             0.85354,             0.84403,             0.92124,             0.73258,             0.75091,             0.85891,              1.0457,           0.0093172,           0.0093172,           0.0093172
                   8,               1.011,             0.81157,              1.1256,              0.8546,             0.89569,             0.94064,             0.75092,             0.73441,             0.64189,              1.0419,           0.0092034,           0.0092034,           0.0092034
                   9,             0.99921,             0.80242,              1.1219,             0.86401,             0.85767,             0.92242,             0.74817,             0.71639,              0.6746,               1.029,           0.0090897,           0.0090897,           0.0090897
                  10,             0.97685,             0.76548,              1.1122,             0.86422,             0.84846,             0.91614,             0.71549,             0.77521,             0.76899,              1.0696,           0.0089759,           0.0089759,           0.0089759
                  11,             0.96714,             0.75944,              1.1053,             0.80504,             0.77965,             0.86166,              0.6793,             0.76578,              0.8697,              1.0604,           0.0088621,           0.0088621,           0.0088621
                  12,             0.95656,             0.74322,              1.1016,             0.88736,             0.89998,             0.95234,             0.77994,             0.71378,             0.51979,              1.0053,           0.0087483,           0.0087483,           0.0087483
                  13,             0.94813,             0.73404,              1.0968,             0.87953,             0.86281,              0.9365,             0.76888,             0.68786,             0.63513,              1.0056,           0.0086345,           0.0086345,           0.0086345
                  14,             0.94146,             0.71456,              1.0926,             0.88732,             0.89253,             0.95504,              0.7841,             0.70967,             0.51789,              1.0216,           0.0085207,           0.0085207,           0.0085207
                  15,             0.92528,             0.69932,              1.0807,             0.91124,              0.8808,             0.95071,             0.78559,             0.69642,             0.52327,              1.0235,           0.0084069,           0.0084069,           0.0084069
                  16,             0.92089,             0.69053,              1.0764,             0.89184,             0.87793,             0.94887,             0.78592,             0.67141,              0.5389,              1.0001,           0.0082931,           0.0082931,           0.0082931
                  17,             0.91502,             0.68492,               1.079,             0.91804,             0.89355,             0.95973,             0.78546,             0.69244,             0.49274,              1.0132,           0.0081793,           0.0081793,           0.0081793
                  18,             0.90414,              0.6709,              1.0726,             0.90978,             0.90705,              0.9608,             0.80255,             0.64962,             0.47611,             0.98326,           0.0080655,           0.0080655,           0.0080655
                  19,              0.9058,             0.66075,              1.0686,             0.92338,             0.92725,             0.96699,             0.81629,             0.64313,             0.46133,             0.97156,           0.0079517,           0.0079517,           0.0079517
                  20,             0.90061,             0.66051,              1.0721,             0.93829,             0.91699,              0.9674,             0.80617,             0.67786,             0.44072,              1.0017,           0.0078379,           0.0078379,           0.0078379
                  21,             0.88875,             0.64932,              1.0691,             0.92771,             0.91732,             0.96586,             0.81052,             0.66677,             0.43227,             0.99822,           0.0077241,           0.0077241,           0.0077241
                  22,             0.89854,              0.6421,              1.0637,              0.9065,              0.9113,             0.95446,             0.78739,             0.68345,             0.54914,              1.0053,           0.0076103,           0.0076103,           0.0076103
                  23,             0.88335,             0.63437,              1.0658,             0.93178,             0.91618,             0.96503,              0.8112,             0.65554,             0.45672,             0.99148,           0.0074966,           0.0074966,           0.0074966
                  24,             0.87708,             0.62562,               1.056,             0.93136,             0.92745,             0.97244,             0.82059,             0.63913,             0.40743,             0.96413,           0.0073828,           0.0073828,           0.0073828
                  25,             0.86793,             0.62086,               1.055,             0.92606,             0.92443,             0.96788,             0.80787,             0.66231,             0.43264,              0.9947,            0.007269,            0.007269,            0.007269
                  26,             0.85936,              0.6111,              1.0586,              0.9284,             0.91852,             0.96528,             0.81245,             0.64777,             0.41545,             0.98733,           0.0071552,           0.0071552,           0.0071552
                  27,             0.86584,             0.61144,              1.0608,             0.92487,             0.91106,             0.97098,             0.80994,             0.66487,             0.44694,              1.0064,           0.0070414,           0.0070414,           0.0070414
                  28,              0.8519,              0.6063,              1.0525,             0.91745,             0.92007,             0.96787,             0.81393,             0.65412,             0.42564,             0.98525,           0.0069276,           0.0069276,           0.0069276
                  29,             0.86301,             0.60562,              1.0559,             0.91988,             0.91161,             0.96296,             0.81508,              0.6575,             0.42668,             0.97592,           0.0068138,           0.0068138,           0.0068138
