video_file,start_frame,end_frame,start_time,end_time,duration_sec
1_2020-11-28_10-41-45.mp4,14561,14726,Invalid Time,Invalid Time,5.5
1_2020-11-28_10-41-45.mp4,14726,14801,Invalid Time,Invalid Time,2.5
1_2020-11-28_10-41-45.mp4,44802,45056,Invalid Time,Invalid Time,8.466
1_2020-11-28_10-41-45.mp4,87919,88090,Invalid Time,Invalid Time,5.7
1_2020-11-28_10-41-45.mp4,88199,88199,Invalid Time,Invalid Time,0.0
1_2020-11-28_10-41-45.mp4,88091,88197,15:10:01.21,15:10:04.74,3.533
